"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"XCBR6","2021-09-22T13:00:00","27.90","-110.80",,,"1","4","0","0","0","0","1",,,,,,,,,"10148","5","6","0","263","0","231","218",,,,,,"A",,,,,,,,,"238","70","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,,"1",,,,,,"4"
"4602714","2021-09-22T14:00:00","28.76","-116.87",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","211",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-22T14:00:00","29.33","-118.61",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","215",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCBJ8","2021-09-22T14:00:00","24.30","-110.30",,,"1","5","2","5","5","4","1",,,,,,,,,"10130","3","13","8","291",,"259","247",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"XCBR6","2021-09-22T14:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10141","8","9","8","271",,"228","209",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602713","2021-09-22T15:00:00","27.58","-117.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","232",,,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"4602714","2021-09-22T15:00:00","28.76","-116.87",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","211",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-22T15:00:00","29.34","-118.61",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","215",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCBJ8","2021-09-22T15:00:00","24.20","-110.30",,,"1","5","2","5","5","3","1",,,,,,,,,"10137","3","22","8","306",,"264","250",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"XCBR6","2021-09-22T15:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10128","8","22","8","280",,"234","215",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602714","2021-09-22T16:00:00","28.76","-116.88",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","212",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCBJ8","2021-09-22T16:00:00","24.20","-110.30",,,"1","5","2","5","5","2","1",,,,,,,,,"10139","1","16","8","309",,"267","253",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"XCBR6","2021-09-22T16:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10131","5","17","8","317",,"252","227",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602716","2021-09-22T16:01:00","29.34","-118.61",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","215",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-22T17:00:00","28.76","-116.89",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","212",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-22T17:00:00","29.35","-118.61",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","215",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCBJ8","2021-09-22T17:00:00","24.20","-110.30",,,"1","5","2","5","4","1","1",,,,,,,,,"10136","0","6","8","311",,"267","252",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602713","2021-09-22T18:00:00","27.59","-117.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"WDF9323","2021-09-22T18:00:00","24.50","-112.90",,,"1","5","2","5","7","4","1",,"310","4","46","1","98","3","1","10154",,,"8","270",,"230","210",,,"3","2","0","9","6","4",,"3","1","32","13","4","238","42","798","172","5","1","2","2","F11111","111111111A111A",,"5",,"1",,,,,
"4602716","2021-09-22T18:02:00","29.35","-118.60",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-22T18:03:00","28.76","-116.90",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","213",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-22T19:00:00","28.76","-116.91",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","214",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-22T19:00:00","29.35","-118.60",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","217",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"VRMY5","2021-09-22T19:00:00","23.90","-112.40",,,"1","6","2","5","9",,"1",,,,,,,"2",,"10130",,,"8","280",,,"240","3","260",,,"A",,"A","A",,,,,,,"238","32","798","172","5","1","2","2","11FF11","1AA1A11A118AAA",,"5",,,,,,,
"4602714","2021-09-22T20:00:00","28.76","-116.92",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","214",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-22T20:00:00","29.35","-118.59",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","218",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"9VLP8","2021-09-22T20:00:00","24.80","-113.90",,,"1","4","0","0",,,"1","0","270","3","31",,,"2",,"10150",,,"0","270",,,,"3","290","3",,,"A",,,,,"1","27",,"1","238","43","992","114","5","1","2","2","11111F","11A1A11AA1133A",,,"1",,,,,,"4"
"4602713","2021-09-22T21:00:00","27.60","-117.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"4602714","2021-09-22T21:00:00","28.76","-116.94",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","214",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-22T21:00:00","29.35","-118.58",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","218",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-22T22:00:00","29.35","-118.57",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","218",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-22T22:01:00","28.77","-116.94",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","214",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-22T23:00:00","29.34","-118.57",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","218",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-22T23:01:00","28.78","-116.95",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","214",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602713","2021-09-23T00:00:00","27.59","-117.17",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"4602716","2021-09-23T00:00:00","29.34","-118.56",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","218",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"9VLP8","2021-09-23T00:00:00","24.10","-112.90",,,"1","6","2","5","9",,"1",,"270","3","46",,,"2",,"10130",,,"8","280",,,,"3","290","2",,"A","A","A","A",,,"1",,,,"238","42","798","172","5","1","2","2","11111F","11A1A11AA113AA",,"5",,,,,,,
"WDF9323","2021-09-23T00:00:00","24.80","-114.10",,,"1","5","2","5","7","4","1",,"250","4","62","1","98","2","2","10122",,,"8","250",,"230","220",,,"3","2","0","A","7","2",,"3","1","32","13","4","238","44","798","172","5","1","2","2","F11111","111111111A111A",,"5",,"2",,,,,
"4602714","2021-09-23T00:04:00","28.78","-116.96",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","214",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-23T01:00:00","29.34","-118.56",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","217",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-23T01:03:00","28.78","-116.96",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","213",,,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-23T02:00:00","29.34","-118.56",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","217",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCBR6","2021-09-23T02:00:00","27.90","-110.80",,,"1","5","2","5","9",,"1",,,,,,,,,"10109","3","2","8","337",,"267","243",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F3FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602714","2021-09-23T02:03:00","28.77","-116.97",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","213",,,,,,,,,,,,,"238","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602713","2021-09-23T03:00:00","27.59","-117.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"4602714","2021-09-23T03:00:00","28.77","-116.97",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","213",,,,,,,,,,,,,"238","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-23T03:00:00","29.34","-118.56",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCBR6","2021-09-23T03:00:00","27.90","-110.80",,,"1","5","2","5","9",,"1",,,,,,,,,"10112","3","7","8","327",,"271","252",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F3FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602714","2021-09-23T04:00:00","28.77","-116.98",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","213",,,,,,,,,,,,,"238","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"9VLP8","2021-09-23T04:00:00","23.30","-111.80",,,"1","4","0","0",,,"1","0","270","3","36",,,"2",,"10130",,,"0","300",,,,"3","300","3",,,"A",,,,,"1","27",,"1","238","31","992","114","5","1","2","1","11111F","11A1A11AA1133A",,,"1",,,,,,"4"
"D5QE3","2021-09-23T04:00:00","24.00","-118.40",,,"1","4","0","0",,,"1","0","30","3","41",,,"2",,"10180",,,"0","300",,,,"3",,"3",,,"A",,,,,"1","21",,"1","238","48","992","114","5","1","2","1","75111F","11A1A11AA1133A",,,"1",,,,,,"4"
"XCBR6","2021-09-23T04:00:00","27.90","-110.80",,,"1","5","2","5","9",,"1",,,,,,,,,"10113","1","7","8","317",,"266","248",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602716","2021-09-23T04:03:00","29.34","-118.56",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-23T05:00:00","28.77","-116.99",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","213",,,,,,,,,,,,,"238","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"VRNY5","2021-09-23T05:00:00","22.20","-111.40",,,"1","5","2","5","7","4","1",,"290","3","72","1","98","1","0","10150","4","0","8","290",,"280","277",,,"0","0","1","9","A","A",,,,,,,"238","21","798","172","5","1","2","1","F11111","111111111A1AA1",,"5",,"0",,,,,
"XCBR6","2021-09-23T05:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10114","0","5","8","319",,"257","234",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602716","2021-09-23T05:01:00","29.35","-118.57",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602713","2021-09-23T06:00:00","27.59","-117.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"4602716","2021-09-23T06:00:00","29.35","-118.57",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"VRNL2","2021-09-23T06:00:00","29.80","-116.50",,,"1","6","2","5","4","4","1",,"300","4","82","1","98","1","0","10090","6","10","8","200",,"190","184","3","200","2","2","1","3","6","A",,"8","3","19","10","3","238","96","798","172","5","1","2","1","111111","11111111111111",,"5",,"0",,,,,
"WDF9323","2021-09-23T06:00:00","27.10","-115.30",,,"1","5","2","5","7","4","1",,"320","4","72","1","98","3","2","10128",,,"8","230",,"220","215",,,"2","1","0","9","6","4",,"3","2","32","14","4","238","75","798","172","5","1","2","1","F11111","111111111A111A",,"5",,"2",,,,,
"XCBR6","2021-09-23T06:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10111","8","1","8","309",,"253","231",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602714","2021-09-23T06:02:00","28.76","-117.01",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","213",,,,,,,,,,,,,"238","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-23T07:00:00","28.76","-117.02",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","213",,,,,,,,,,,,,"238","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-23T07:00:00","29.35","-118.56",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCBR6","2021-09-23T07:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10109","8","5","8","304",,"253","234",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602716","2021-09-23T08:00:00","29.35","-118.56",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"9VLP8","2021-09-23T08:00:00","22.60","-110.80",,,"1","6","2","5","9",,"1",,"230","3","31",,,"2",,"10130",,,"8","270",,,,"3","300","3",,"A","A","A","A",,,"1",,,,"238","20","798","172","5","1","2","1","11111F","11A1A11AA113AA",,"5",,,,,,,
"VRNL2","2021-09-23T08:00:00","29.30","-116.40",,,"1","6","2","5","4","4","1",,"300","4","82","1","98","1","0","10090","6","0","8","200",,"190","184","3","200","2","2","1","3","6","0",,"8","3","19","10","3","238","96","798","172","5","1","2","1","111111","11111111111117",,"5",,"0",,,,,
"WUSD","2021-09-23T08:00:00","25.60","-114.36",,,"1","5","2","5","5","3","1",,,,,,,,,"10040","8","6","8",,,"305","287",,,,,"A",,"A","A",,,,,,,"238","54","798","172","5","0",,"1","F7FF21","1AAAA1111A8AA1",,"5",,,,,,,
"XCBR6","2021-09-23T08:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10105","8","9","8","301",,"249","229",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602714","2021-09-23T08:04:00","28.76","-117.04",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","212",,,,,,,,,,,,,"238","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602713","2021-09-23T09:00:00","27.58","-117.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"4602714","2021-09-23T09:00:00","28.76","-117.05",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,"9","212",,,,,,,,,,,,,"238","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-23T09:00:00","29.36","-118.55",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCBR6","2021-09-23T09:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10101","8","10","8","295",,"251","235",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602716","2021-09-23T10:00:00","29.35","-118.55",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCBR6","2021-09-23T10:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10095","8","13","8","296",,"243","221",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602714","2021-09-23T10:04:00","28.76","-117.07",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","212",,,,,,,,,,,,,"238","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-23T11:00:00","28.76","-117.08",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","212",,,,,,,,,,,,,"238","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCBR6","2021-09-23T11:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10094","6","11","8","295",,"258","244",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602716","2021-09-23T11:01:00","29.35","-118.53",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602713","2021-09-23T12:00:00","27.58","-117.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"4602714","2021-09-23T12:00:00","28.76","-117.09",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,"9","212",,,,,,,,,,,,,"238","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"VRMY5","2021-09-23T12:00:00","26.00","-114.20",,,"1","6","2","5","9",,"1",,,,,,,"2",,"10090",,,"8","220",,,"190","3","240",,,"A",,"A","A",,,,,,,"238","64","798","172","5","1","2","1","11FF11","1AA1A11A118AAA",,"5",,,,,,,
"WDF9323","2021-09-23T12:00:00","28.50","-115.20",,,"1","5","2","5","6","4","1",,"310","4","98","1","97","3","1","10105",,,"8","230",,"210","199",,,"6","6","1","A","2","0",,,,"32","4","3","238","85","798","172","5","1","2","1","F11111","111111111A1A1A",,"5",,"1",,,,,
"XCAY9","2021-09-23T12:00:00","24.30","-110.30",,,"1","5","2","5","7","4","1",,,,,,,,,"10103","5","7","8","275",,"251","242",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602716","2021-09-23T12:04:00","29.35","-118.53",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-23T13:00:00","28.76","-117.09",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,"9","212",,,,,,,,,,,,,"238","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCAY9","2021-09-23T13:00:00","24.20","-110.30",,,"1","5","2","5","6","3","1",,,,,,,,,"10116","3","10","8","270",,"249","241",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"XCBJ8","2021-09-23T13:00:00","24.50","-110.10",,,"1","5","2","5","5","4","1",,,,,,,,,"10095","3","1","8","288",,"254","241",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"XCBR6","2021-09-23T13:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10096","5","0","8","295",,"250","232",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602716","2021-09-23T13:02:00","29.35","-118.53",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602714","2021-09-23T14:00:00","28.76","-117.10",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,"9","212",,,,,,,,,,,,,"238","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4602716","2021-09-23T14:00:00","29.34","-118.53",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","216",,,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"XCAY9","2021-09-23T14:00:00","24.20","-110.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10115","3","6","8","281",,"253","243",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"XCBJ8","2021-09-23T14:00:00","24.30","-110.30",,,"1","5","2","5","5","4","1",,,,,,,,,"10099","3","6","8","286",,"256","246",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"XCBR6","2021-09-23T14:00:00","27.90","-110.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10100","3","6","8","298",,"254","238",,,,,"A",,"A","A",,,,,,,"238","70","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4602713","2021-09-23T15:00:00","27.58","-117.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"XCAY9","2021-09-23T15:00:00","24.20","-110.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10116","0","13","8","293",,"258","245",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
