"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"4401576","2021-09-18T12:00:00","24.38","-43.41",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,"9","276",,,,,,,,,,,,,"245","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-18T12:00:00","22.45","-41.50",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,"9","274",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-18T12:00:00","29.37","-46.27",,,"1","4","2","5",,,"11",,,,,,,,,"10223",,,"8",,,,"9","283",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-18T12:00:00","26.82","-44.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-18T12:00:00","29.52","-45.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","281",,,,,,,,,,,,,"245","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-18T12:00:00","29.73","-49.40",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,"9","279",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-18T12:00:00","22.84","-45.63",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,"9","277",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-18T12:00:00","29.40","-48.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","278",,,,,,,,,,,,,"245","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-18T12:00:00","29.15","-41.54",,,"1","4","2","5",,,"11",,,,,,,,,"10225",,,"8",,,,"9","276",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-18T12:00:00","27.09","-40.21",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,"9","273",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-18T12:00:00","26.80","-41.10",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,"9","278",,,,,,,,,,,,,"245","61","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-18T12:00:00","25.34","-41.84",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,"9","274",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301511","2021-09-18T12:55:00","28.47","-42.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,,"245","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-18T13:00:00","21.99","-49.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","277",,,,,,,,,,,,,"245","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101523","2021-09-18T13:00:00","29.51","-43.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,,"245","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101567","2021-09-18T13:00:00","27.40","-44.37",,,"1","4","2","5",,,"11",,,,,,,,,"10221",,,"8",,,,"9","282",,,,,,,,,,,,,"245","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101755","2021-09-18T13:00:00","29.36","-41.97",,,"1","4","2","5",,,"11",,,,,,,,,"10226",,,"8",,,,"9","268",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4102620","2021-09-18T13:00:00","28.35","-44.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","277",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401557","2021-09-18T13:00:00","28.57","-48.03",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,"9","281",,,,,,,,,,,,,"245","88","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401576","2021-09-18T13:00:00","24.39","-43.43",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,"9","276",,,,,,,,,,,,,"245","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-18T13:00:00","22.45","-41.51",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,"9","275",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-18T13:00:00","29.37","-46.27",,,"1","4","2","5",,,"11",,,,,,,,,"10226",,,"8",,,,"9","283",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-18T13:00:00","26.82","-44.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","280",,,,,,,,,,,,,"245","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-18T13:00:00","29.52","-45.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","282",,,,,,,,,,,,,"245","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-18T13:00:00","29.72","-49.40",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,"9","279",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-18T13:00:00","22.84","-45.63",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,"9","277",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-18T13:00:00","29.40","-48.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-18T13:00:00","29.15","-41.54",,,"1","4","2","5",,,"11",,,,,,,,,"10223",,,"8",,,,"9","276",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-18T13:00:00","27.09","-40.21",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,"9","273",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-18T13:00:00","26.80","-41.10",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,"9","279",,,,,,,,,,,,,"245","61","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-18T13:00:00","25.34","-41.84",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,"9","274",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301511","2021-09-18T13:55:00","28.47","-42.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,,"245","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-18T14:00:00","22.00","-49.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","277",,,,,,,,,,,,,"245","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101523","2021-09-18T14:00:00","29.51","-43.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,,"245","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101567","2021-09-18T14:00:00","27.39","-44.40",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,"9","283",,,,,,,,,,,,,"245","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101755","2021-09-18T14:00:00","29.36","-41.97",,,"1","4","2","5",,,"11",,,,,,,,,"10223",,,"8",,,,"9","269",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4102620","2021-09-18T14:00:00","28.36","-44.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","277",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401557","2021-09-18T14:00:00","28.58","-48.03",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,"9","281",,,,,,,,,,,,,"245","88","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401576","2021-09-18T14:00:00","24.39","-43.44",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,"9","276",,,,,,,,,,,,,"245","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-18T14:00:00","22.45","-41.52",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,"9","275",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-18T14:00:00","29.38","-46.27",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,"9","283",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-18T14:00:00","26.83","-44.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","280",,,,,,,,,,,,,"245","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-18T14:00:00","29.52","-45.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","282",,,,,,,,,,,,,"245","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-18T14:00:00","29.72","-49.40",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,"9","280",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-18T14:00:00","22.85","-45.64",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,"9","277",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-18T14:00:00","29.39","-48.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-18T14:00:00","29.16","-41.53",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,"9","276",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-18T14:00:00","27.09","-40.21",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,"9","274",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-18T14:00:00","26.80","-41.10",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,"9","279",,,,,,,,,,,,,"245","61","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-18T14:00:00","25.34","-41.84",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,"9","275",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301511","2021-09-18T14:55:00","28.47","-42.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,,"245","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-18T15:00:00","22.00","-49.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","278",,,,,,,,,,,,,"245","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101523","2021-09-18T15:00:00","29.50","-43.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","275",,,,,,,,,,,,,"245","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101567","2021-09-18T15:00:00","27.39","-44.40",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,"9","284",,,,,,,,,,,,,"245","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101755","2021-09-18T15:00:00","29.36","-41.97",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,"9","270",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4102620","2021-09-18T15:00:00","28.36","-44.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","278",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401557","2021-09-18T15:00:00","28.58","-48.03",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,"9","282",,,,,,,,,,,,,"245","88","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401576","2021-09-18T15:00:00","24.39","-43.45",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,"9","277",,,,,,,,,,,,,"245","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-18T15:00:00","22.46","-41.53",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,"9","275",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-18T15:00:00","29.38","-46.26",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,"9","284",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-18T15:00:00","26.83","-44.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","281",,,,,,,,,,,,,"245","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-18T15:00:00","29.52","-45.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","282",,,,,,,,,,,,,"245","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-18T15:00:00","29.72","-49.40",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,"9","280",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-18T15:00:00","22.86","-45.64",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,"9","278",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-18T15:00:00","29.39","-48.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","280",,,,,,,,,,,,,"245","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-18T15:00:00","29.16","-41.53",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,"9","277",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-18T15:00:00","27.09","-40.20",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,"9","274",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-18T15:00:00","26.79","-41.10",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,"9","279",,,,,,,,,,,,,"245","61","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-18T15:00:00","25.34","-41.83",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,"9","275",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301511","2021-09-18T15:55:00","28.47","-42.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,,"245","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-18T16:00:00","22.01","-49.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","278",,,,,,,,,,,,,"245","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101523","2021-09-18T16:00:00","29.50","-43.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","276",,,,,,,,,,,,,"245","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101567","2021-09-18T16:00:00","27.39","-44.40",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,"9","284",,,,,,,,,,,,,"245","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101755","2021-09-18T16:00:00","29.36","-41.97",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,"9","270",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401557","2021-09-18T16:00:00","28.59","-48.04",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,"9","282",,,,,,,,,,,,,"245","88","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401576","2021-09-18T16:00:00","24.39","-43.47",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,"9","278",,,,,,,,,,,,,"245","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-18T16:00:00","22.47","-41.55",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,"9","276",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-18T16:00:00","29.38","-46.26",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,"9","284",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-18T16:00:00","26.83","-44.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","282",,,,,,,,,,,,,"245","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-18T16:00:00","29.53","-45.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","282",,,,,,,,,,,,,"245","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-18T16:00:00","29.72","-49.40",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,"9","280",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-18T16:00:00","22.87","-45.64",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,"9","278",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-18T16:00:00","29.38","-48.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","281",,,,,,,,,,,,,"245","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-18T16:00:00","29.17","-41.52",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,"9","277",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-18T16:00:00","27.09","-40.20",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,"9","274",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-18T16:00:00","26.79","-41.11",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,"9","279",,,,,,,,,,,,,"245","61","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-18T16:00:00","25.33","-41.83",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,"9","276",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4102620","2021-09-18T16:03:00","28.36","-44.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301511","2021-09-18T16:55:00","28.47","-42.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,,"245","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-18T17:00:00","22.02","-49.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","278",,,,,,,,,,,,,"245","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101523","2021-09-18T17:00:00","29.50","-43.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","276",,,,,,,,,,,,,"245","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101567","2021-09-18T17:00:00","27.39","-44.40",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,"9","285",,,,,,,,,,,,,"245","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101755","2021-09-18T17:00:00","29.36","-41.98",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,"9","271",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4102620","2021-09-18T17:00:00","28.36","-44.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401557","2021-09-18T17:00:00","28.60","-48.05",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,"9","282",,,,,,,,,,,,,"245","88","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401576","2021-09-18T17:00:00","24.39","-43.48",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,"9","278",,,,,,,,,,,,,"245","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-18T17:00:00","22.47","-41.56",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,"9","277",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-18T17:00:00","29.38","-46.26",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,"9","284",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-18T17:00:00","26.83","-44.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","282",,,,,,,,,,,,,"245","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-18T17:00:00","29.53","-45.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","282",,,,,,,,,,,,,"245","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-18T17:00:00","29.72","-49.40",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,"9","280",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-18T17:00:00","22.88","-45.64",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,"9","279",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-18T17:00:00","29.38","-48.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","282",,,,,,,,,,,,,"245","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-18T17:00:00","29.17","-41.51",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,"9","278",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-18T17:00:00","27.09","-40.20",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,"9","274",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-18T17:00:00","26.79","-41.11",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,"9","279",,,,,,,,,,,,,"245","61","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-18T17:00:00","25.33","-41.82",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,"9","276",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301511","2021-09-18T17:55:00","28.47","-42.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","275",,,,,,,,,,,,,"245","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
