"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","IND_FOR_PRECIP"
"3201562","2019-09-02T22:00:00","22.40","-178.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","292",,,,,,,,,,,,"232","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2019-09-02T22:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196","4","0","0","290",,,"1","293",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,"4"
"WTEF","2019-09-02T22:00:00","28.40","-178.30",,,"1","5","2","5","9",,"1",,"90","4","36",,,,,"10193",,,"8","287",,"247",,,,,"A",,"A","A",,,,,,"232","88","798","172","5","1","2","2","F11111","11AAA11A1A8AAA",,"5",,,,,
"SNDP5","2019-09-02T22:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,"0","290",,,"1","293",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T22:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,"0","290",,,"1","293",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T22:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,"0","290",,,"1","293",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T22:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,"0","291",,,"1","293",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T22:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,"0","291",,,"1","293",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T22:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10195",,,"0","292",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T22:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,"0","292",,,"1","293",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T22:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10193",,,"0","291",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T22:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10192",,,"0","289",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"1401675","2019-09-02T23:00:00","28.40","-179.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","294",,,,,,,,,,,,"232","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201562","2019-09-02T23:00:00","22.40","-178.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","292",,,,,,,,,,,,"232","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2019-09-02T23:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10192","8","3","0","291",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,"4"
"WTEF","2019-09-02T23:00:00","28.40","-178.30",,,"1","5","2","5","9",,"1",,"100","4","21",,,,,"10191",,,"8","288",,"246",,,,,"A",,"A","A",,,,,,"232","88","798","172","5","1","2","2","F11111","11AAA11A1A8AAA",,"5",,,,,
"SNDP5","2019-09-02T23:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10192",,,"0","291",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T23:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10191",,,"0","292",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T23:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10191",,,"0","291",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T23:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10191",,,"0","292",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T23:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,"0","293",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T23:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,"0","291",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T23:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10189",,,"0","295",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-02T23:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,"0","294",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"2100915","2019-09-02T23:50:00","29.56","-170.38",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,"9","291",,,,,,,,,,,,"232","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"SNDP5","2019-09-02T23:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,"0","295",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"1401675","2019-09-03T00:00:00","28.40","-179.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","296",,,,,,,,,,,,"232","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201562","2019-09-03T00:00:00","22.39","-178.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","292",,,,,,,,,,,,"232","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T00:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188","8","8","0","293",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,"4"
"WTEF","2019-09-03T00:00:00","28.40","-178.30",,,"1","5","2","5","9",,"1",,"100","4","46",,,,,"10183",,,"8","297",,"239",,,,,"A",,"A","A",,,,,,"232","88","798","172","5","1","2","2","F11111","11AAA11A1A8AAA",,"5",,,,,
"SNDP5","2019-09-03T00:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,"0","294",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T00:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10188",,,"0","294",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T00:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10187",,,"0","296",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T00:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10187",,,"0","292",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T00:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10187",,,"0","295",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T00:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10186",,,"0","295",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T00:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10186",,,"0","295",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T00:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10185",,,"0","297",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"2100915","2019-09-03T00:50:00","29.55","-170.40",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,"9","291",,,,,,,,,,,,"232","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T00:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10184",,,"0","298",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"1401675","2019-09-03T01:00:00","28.40","-179.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","298",,,,,,,,,,,,"232","89","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201562","2019-09-03T01:00:00","22.39","-178.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","292",,,,,,,,,,,,"232","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T01:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10184","7","12","0","297",,,"1","294",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,"4"
"WTEF","2019-09-03T01:00:00","28.40","-178.40",,,"1","5","2","5","9",,"1",,"110","4","26",,,,,"10182",,,"8","290",,"234",,,,,"A",,"A","A",,,,,,"232","88","798","172","5","1","2","2","F11111","11AAA11A1A8AAA",,"5",,,,,
"SNDP5","2019-09-03T01:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10183",,,"0","298",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T01:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10182",,,"0","296",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T01:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10182",,,"0","297",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T01:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10182",,,"0","296",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T01:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10182",,,"0","297",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T01:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10181",,,"0","293",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T01:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10181",,,"0","297",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T01:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10180",,,"0","296",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"2100915","2019-09-03T01:50:00","29.55","-170.40",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,"9","292",,,,,,,,,,,,"232","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T01:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10179",,,"0","294",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"1401675","2019-09-03T02:00:00","28.40","-179.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","299",,,,,,,,,,,,"232","89","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201562","2019-09-03T02:00:00","22.38","-178.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","293",,,,,,,,,,,,"232","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T02:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10179","8","13","0","292",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,"4"
"WTEF","2019-09-03T02:00:00","28.40","-178.40",,,"1","5","2","5","9",,"1",,"80","4","46",,,,,"10171",,,"8","299",,"238",,,,,"A",,"A","A",,,,,,"232","88","798","172","5","1","2","2","F11111","11AAA11A1A8AAA",,"5",,,,,
"SNDP5","2019-09-03T02:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10179",,,"0","293",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T02:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10178",,,"0","295",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T02:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10177",,,"0","295",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T02:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10176",,,"0","295",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T02:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10176",,,"0","294",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T02:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10177",,,"0","293",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T02:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10177",,,"0","292",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T02:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10177",,,"0","292",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"2100915","2019-09-03T02:50:00","29.55","-170.40",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,"9","292",,,,,,,,,,,,"232","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T02:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10176",,,"0","290",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"1401675","2019-09-03T03:00:00","28.41","-179.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","298",,,,,,,,,,,,"232","89","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201562","2019-09-03T03:00:00","22.38","-178.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","293",,,,,,,,,,,,"232","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T03:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10176","6","12","0","291",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,"4"
"WTEF","2019-09-03T03:00:00","28.40","-178.40",,,"1","5","2","5","9",,"1",,"100","4","41",,,,,"10171",,,"8","290",,"243",,,,,"A",,"A","A",,,,,,"232","88","798","172","5","1","2","2","F11111","11AAA11A1A8AAA",,"5",,,,,
"SNDP5","2019-09-03T03:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10175",,,"0","291",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T03:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10176",,,"0","293",,,"1","295",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T03:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10175",,,"0","291",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T03:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10174",,,"0","291",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T03:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10174",,,"0","292",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T03:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10174",,,"0","292",,,"1","297",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T03:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10174",,,"0","290",,,"1","297",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T03:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10174",,,"0","292",,,"1","297",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"2100915","2019-09-03T03:50:00","29.55","-170.40",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,"9","292",,,,,,,,,,,,"232","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T03:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10174",,,"0","289",,,"1","297",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"1401675","2019-09-03T04:00:00","28.42","-179.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","298",,,,,,,,,,,,"232","89","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201562","2019-09-03T04:00:00","22.37","-178.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","293",,,,,,,,,,,,"232","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T04:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10175","6","9","0","292",,,"1","297",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,"4"
"WTEF","2019-09-03T04:00:00","28.50","-178.50",,,"1","5","2","5","9",,"1",,"120","4","36",,,,,"10171",,,"8","289",,"242",,,,,"A",,"A","A",,,,,,"232","88","798","172","5","1","2","2","F11111","11AAA11A1A8AAA",,"5",,,,,
"SNDP5","2019-09-03T04:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10175",,,"0","288",,,"1","297",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T04:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10174",,,"0","291",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T04:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10174",,,"0","289",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T04:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10173",,,"0","287",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T04:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10173",,,"0","289",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T04:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10173",,,"0","290",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T04:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10173",,,"0","288",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T04:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10173",,,"0","289",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"2100915","2019-09-03T04:50:00","29.53","-170.41",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,"9","291",,,,,,,,,,,,"232","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T04:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10173",,,"0","288",,,"1","296",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"1401675","2019-09-03T05:00:00","28.44","-179.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","296",,,,,,,,,,,,"232","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"3201562","2019-09-03T05:00:00","22.36","-178.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","292",,,,,,,,,,,,"232","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2019-09-03T05:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10173","6","6","0","288",,,"1","297",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,"4"
"WTEF","2019-09-03T05:00:00","28.50","-178.50",,,"1","4","0","0","3","1","1",,"120","4","26",,"97",,,"10182","4","0","0","288",,"243","0","283","2",,"A","4","A","A",,"1","16",,"1","232","88","992","114","5","1","2","2","11FF11","1A1AA11A111731",,"5","1",,,,"4"
"SNDP5","2019-09-03T05:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10173",,,"0","286",,,"1","297",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
"SNDP5","2019-09-03T05:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10174",,,"0","286",,,"1","297",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,"4"
