"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"4600616","2019-09-11T18:00:00","25.49","-138.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-11T18:00:00","28.34","-139.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-11T18:00:00","21.28","-131.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301568","2019-09-11T18:01:00","29.57","-131.10",,,"1","4","2","5",,,"11",,,,,,,,,"10224",,,"8",,,,,"9","239",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-11T18:04:00","23.15","-132.86",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2019-09-11T18:04:00","24.29","-139.38",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","251",,,,,,,,,,,,,"236","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-11T19:00:00","25.48","-138.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-11T19:00:00","28.34","-139.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-11T19:00:00","21.28","-131.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301564","2019-09-11T19:01:00","29.86","-130.79",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-11T19:01:00","23.15","-132.87",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-11T19:03:00","25.39","-133.09",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","238",,,,,,,,,,,,,"236","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-11T19:04:00","29.57","-131.09",,,"1","4","2","5",,,"11",,,,,,,,,"10221",,,"8",,,,,"9","239",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-11T20:00:00","25.39","-133.09",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","239",,,,,,,,,,,,,"236","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-11T20:00:00","29.57","-131.09",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,,"9","239",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-11T20:00:00","23.14","-132.88",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-11T20:00:00","25.47","-138.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-11T20:00:00","28.33","-139.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-11T20:00:00","21.28","-131.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301564","2019-09-11T20:04:00","29.86","-130.79",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-11T21:00:00","25.39","-133.09",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","239",,,,,,,,,,,,,"236","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-11T21:00:00","23.14","-132.89",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-11T21:00:00","25.47","-138.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-11T21:00:00","28.32","-139.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"236","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-11T21:00:00","21.28","-131.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301568","2019-09-11T21:02:00","29.57","-131.08",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301564","2019-09-11T21:04:00","29.86","-130.79",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-11T22:00:00","25.38","-133.09",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","239",,,,,,,,,,,,,"236","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-11T22:00:00","29.56","-131.07",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-11T22:00:00","23.13","-132.90",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-11T22:00:00","25.47","-138.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-11T22:00:00","28.31","-139.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-11T22:00:00","21.28","-131.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-11T23:00:00","25.37","-133.10",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-11T23:00:00","29.56","-131.07",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-11T23:00:00","25.44","-138.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-11T23:00:00","28.31","-139.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,,"236","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-11T23:00:00","21.28","-131.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301611","2019-09-11T23:04:00","24.30","-139.40",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","252",,,,,,,,,,,,,"236","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-12T00:00:00","25.36","-133.10",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-12T00:00:00","29.55","-131.07",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-12T00:00:00","23.12","-132.91",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T00:00:00","25.44","-138.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T00:00:00","28.30","-139.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,,"236","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T00:00:00","21.28","-131.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301564","2019-09-12T00:02:00","29.85","-130.80",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","243",,,,,,,,,,,,,"236","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301564","2019-09-12T01:00:00","29.85","-130.80",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","243",,,,,,,,,,,,,"236","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-12T01:00:00","25.36","-133.11",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","239",,,,,,,,,,,,,"236","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-12T01:00:00","29.54","-131.07",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-12T01:00:00","23.10","-132.92",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T01:00:00","25.44","-138.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T01:00:00","28.30","-139.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,,"236","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T01:00:00","21.28","-131.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301611","2019-09-12T01:01:00","24.30","-139.40",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","252",,,,,,,,,,,,,"236","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301564","2019-09-12T02:00:00","29.85","-130.80",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-12T02:00:00","25.35","-133.11",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","239",,,,,,,,,,,,,"236","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-12T02:00:00","23.09","-132.92",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2019-09-12T02:00:00","24.29","-139.40",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","252",,,,,,,,,,,,,"236","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T02:00:00","25.44","-138.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T02:00:00","28.29","-139.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,,"236","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T02:00:00","21.28","-131.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301568","2019-09-12T02:04:00","29.54","-131.07",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301564","2019-09-12T03:00:00","29.85","-130.81",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2019-09-12T03:00:00","24.29","-139.40",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","252",,,,,,,,,,,,,"236","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T03:00:00","25.43","-138.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T03:00:00","28.29","-139.17",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,,"236","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T03:00:00","21.29","-131.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301571","2019-09-12T03:04:00","23.08","-132.94",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-12T04:00:00","25.35","-133.12",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","238",,,,,,,,,,,,,"236","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T04:00:00","25.43","-138.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","58","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T04:00:00","28.29","-139.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"236","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T04:00:00","21.30","-131.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301611","2019-09-12T04:04:00","24.29","-139.41",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","252",,,,,,,,,,,,,"236","49","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-12T05:00:00","25.34","-133.13",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","238",,,,,,,,,,,,,"236","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T05:00:00","25.43","-138.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","58","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T05:00:00","28.29","-139.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"236","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T05:00:00","21.30","-131.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-12T06:00:00","25.34","-133.13",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","238",,,,,,,,,,,,,"236","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-12T06:00:00","23.05","-132.97",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T06:00:00","25.42","-138.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","58","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T06:00:00","28.29","-139.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"236","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T06:00:00","21.30","-131.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-12T07:00:00","25.34","-133.14",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","238",,,,,,,,,,,,,"236","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-12T07:00:00","23.05","-132.98",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T07:00:00","25.41","-138.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","58","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T07:00:00","28.29","-139.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"236","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T07:00:00","21.30","-131.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301564","2019-09-12T07:01:00","29.87","-130.81",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2019-09-12T07:03:00","24.27","-139.43",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","252",,,,,,,,,,,,,"236","49","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301564","2019-09-12T08:00:00","29.87","-130.82",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-12T08:00:00","25.33","-133.13",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","238",,,,,,,,,,,,,"236","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2019-09-12T08:00:00","24.27","-139.44",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","252",,,,,,,,,,,,,"236","49","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T08:00:00","25.41","-138.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","58","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T08:00:00","28.29","-139.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"236","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T08:00:00","21.30","-131.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301571","2019-09-12T08:02:00","23.03","-132.98",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-12T09:00:00","25.33","-133.13",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","238",,,,,,,,,,,,,"236","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2019-09-12T09:00:00","24.26","-139.45",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","251",,,,,,,,,,,,,"236","49","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T09:00:00","25.41","-138.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","58","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T09:00:00","28.30","-139.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"236","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T09:00:00","21.30","-131.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301571","2019-09-12T09:01:00","23.02","-132.99",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-12T10:00:00","25.33","-133.13",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","238",,,,,,,,,,,,,"236","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600616","2019-09-12T10:00:00","25.41","-138.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","58","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102585","2019-09-12T10:00:00","28.30","-139.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"236","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102593","2019-09-12T10:00:00","21.30","-131.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301564","2019-09-12T10:01:00","29.87","-130.82",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","239",,,,,,,,,,,,,"236","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
