"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4100046","2019-09-12T12:40:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","60",,,,,"10146",,,,"279",,,,"247","1","288",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T12:40:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","100","1","40",,,,,"10179",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T12:50:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","110","1","80",,,,,"10145",,,,"278",,,,"248","1","292",,,,,,,,"5","1","5","10","2","243","14","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100046","2019-09-12T12:50:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","110","1","60",,,,,"10145",,,,"279",,,,"245","1","288",,,,,,,,"5","2","9","6","2","243","38","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100049","2019-09-12T12:50:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10180",,,,,,,,,"1","293",,,,,,,,"4","1","6","10","2","243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1A11A",,,"6",,,,,"4"
"6203706","2019-09-12T12:58:00","27.72","-63.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"243","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101762","2019-09-12T12:59:00","28.90","-68.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"243","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301605","2019-09-12T13:00:00","25.48","-61.97",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,,"9","297",,,,,,,,,,,,,"243","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"1301607","2019-09-12T13:00:00","22.19","-61.44",,,"1","3","2","5",,,"11",,,,,,,,,"10148",,,,,,,,,,,,,,,,,,,,,,,"243","21","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,
"1301609","2019-09-12T13:00:00","22.35","-68.88",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,,"9","292",,,,,,,,,,,,,"243","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100043","2019-09-12T13:00:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","100","1","60",,,,,"10145","3","19",,"272",,,,"245","1","292",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100046","2019-09-12T13:00:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","60",,,,,"10144","1","18",,"279",,,,"246","1","288",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100049","2019-09-12T13:00:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10180","3","14",,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1AAA1",,,"6",,,,,"4"
"4101554","2019-09-12T13:00:00","27.82","-61.18",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","71","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4400517","2019-09-12T13:00:00","29.43","-67.82",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,,"9","292",,,,,,,,,,,,,"243","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401842","2019-09-12T13:00:00","25.28","-67.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,,"243","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"VRRD7","2019-09-12T13:00:00","27.80","-67.30",,,"1","6","2","5","6","3","1",,"60","4","87",,,,,"10187",,,"8","300",,"280",,"273","7","280",,,"A",,"A","A",,,,,,,"243","77","798","172","5","1","2","2","111111","11AAA111118AAA",,"5",,,,,,
"4100043","2019-09-12T13:10:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","90","1","60",,,,,"10146",,,,"273",,,,"244","1","292",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T13:10:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","60",,,,,"10146",,,,"280",,,,"246","1","288",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T13:10:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10182",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T13:20:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","100","1","50",,,,,"10146",,,,"276",,,,"244","1","292",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T13:20:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","60",,,,,"10146",,,,"280",,,,"247","1","288",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T13:20:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10183",,,,"287",,,,"219","1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T13:30:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","100","1","50",,,,,"10146",,,,"280",,,,"245","1","292",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T13:30:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","110","1","60",,,,,"10146",,,,"278",,,,"245","1","288",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T13:30:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10183",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T13:40:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","110","1","50",,,,,"10146",,,,"283",,,,"248","1","292",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T13:40:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","110","1","60",,,,,"10148",,,,"279",,,,"245","1","288",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T13:40:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10183",,,,"286",,,,"217","1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T13:50:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","130","1","50",,,,,"10147",,,,"282",,,,"248","1","292",,,,,,,,"5","1","6","11","2","243","14","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100046","2019-09-12T13:50:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","110","1","60",,,,,"10148",,,,"280",,,,"242","1","288",,,,,,,,"5","1","9","6","2","243","38","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100049","2019-09-12T13:50:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10181",,,,,,,,,"1","293",,,,,,,,"4","1","8","11","2","243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1A11A",,,"6",,,,,"4"
"4101762","2019-09-12T13:58:00","28.90","-68.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"243","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6203706","2019-09-12T13:58:00","27.71","-63.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"243","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301605","2019-09-12T14:00:00","25.49","-61.97",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,,"9","297",,,,,,,,,,,,,"243","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"1301607","2019-09-12T14:00:00","22.20","-61.44",,,"1","3","2","5",,,"11",,,,,,,,,"10151",,,,,,,,,,,,,,,,,,,,,,,"243","21","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,
"1301609","2019-09-12T14:00:00","22.35","-68.88",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,,"9","292",,,,,,,,,,,,,"243","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100043","2019-09-12T14:00:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","130","1","60",,,,,"10148","1","16",,"282",,,,"245","1","292",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100046","2019-09-12T14:00:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","110","1","60",,,,,"10149","1","15",,"281",,,,"242","1","288",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100049","2019-09-12T14:00:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","70","1","50",,,,,"10180","1","10",,"286",,,,"221","1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4101554","2019-09-12T14:00:00","27.82","-61.18",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","71","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101643","2019-09-12T14:00:00","24.69","-61.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"243","41","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4400517","2019-09-12T14:00:00","29.43","-67.82",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,,"9","292",,,,,,,,,,,,,"243","97","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401842","2019-09-12T14:00:00","25.27","-67.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"243","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"VRRD7","2019-09-12T14:00:00","27.70","-67.60",,,"1","6","2","5","6","3","1",,"50","4","108",,,,,"10187",,,"8","300",,"280",,"273","7","280",,,"A",,"A","A",,,,,,,"243","77","798","172","5","1","2","2","111211","11AAA111118AAA",,"5",,,,,,
"4100043","2019-09-12T14:10:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","130","1","50",,,,,"10147",,,,"283",,,,"244","1","292",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T14:10:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","50",,,,,"10150",,,,"281",,,,"245","1","288",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T14:10:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10179",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T14:20:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","130","1","50",,,,,"10148",,,,"284",,,,"242","1","292",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T14:20:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","60",,,,,"10150",,,,"281",,,,"245","1","288",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T14:20:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10180",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T14:30:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","130","1","60",,,,,"10148",,,,"285",,,,"245","1","293",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T14:30:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","60",,,,,"10148",,,,"281",,,,"248","1","288",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T14:30:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10180",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T14:40:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","120","1","50",,,,,"10148",,,,"286",,,,"247","1","293",,,,,,,,,,,,,"243","14","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T14:40:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10147",,,,"281",,,,"247","1","288",,,,,,,,,,,,,"243","38","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T14:40:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10180",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T14:50:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","120","1","50",,,,,"10148",,,,"286",,,,"248","1","293",,,,,,,,"3","1","6","11","2","243","14","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100046","2019-09-12T14:50:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","70",,,,,"10146",,,,"280",,,,"247","1","288",,,,,,,,"5","2","9","6","2","243","38","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100049","2019-09-12T14:50:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10181",,,,"287",,,,"212","1","293",,,,,,,,"4","1","5","10","2","243","72","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4101762","2019-09-12T14:58:00","28.90","-68.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"243","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6203706","2019-09-12T14:58:00","27.71","-63.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"243","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301605","2019-09-12T15:00:00","25.49","-61.97",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,,"9","298",,,,,,,,,,,,,"243","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"1301607","2019-09-12T15:00:00","22.22","-61.45",,,"1","3","2","5",,,"11",,,,,,,,,"10152",,,,,,,,,,,,,,,,,,,,,,,"243","21","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,
"1301609","2019-09-12T15:00:00","22.34","-68.88",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,,"9","292",,,,,,,,,,,,,"243","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100043","2019-09-12T15:00:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","120","1","50",,,,,"10148","1","10",,"285",,,,"247","1","293",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100046","2019-09-12T15:00:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","110","1","70",,,,,"10145","0","5",,"280",,,,"245","1","289",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100049","2019-09-12T15:00:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10182","1","9",,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1AAA1",,,"6",,,,,"4"
"4101554","2019-09-12T15:00:00","27.82","-61.19",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","71","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101643","2019-09-12T15:00:00","24.69","-61.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"243","41","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4400517","2019-09-12T15:00:00","29.43","-67.82",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,,"9","292",,,,,,,,,,,,,"243","97","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401842","2019-09-12T15:00:00","25.26","-67.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"243","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"VRRD7","2019-09-12T15:00:00","27.70","-67.80",,,"1","6","2","5","6","3","1",,"70","4","93",,,,,"10187",,,"8","300",,"280",,"273","7","280",,,"A",,"A","A",,,,,,,"243","77","798","172","5","1","2","2","111111","11AAA111118AAA",,"5",,,,,,
"4100043","2019-09-12T15:10:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","120","1","50",,,,,"10146",,,,"285",,,,"246","1","293",,,,,,,,,,,,,"243","14","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T15:10:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","110","1","60",,,,,"10145",,,,"280",,,,"248","1","289",,,,,,,,,,,,,"243","38","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T15:10:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10182",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T15:20:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","110","1","50",,,,,"10146",,,,"285",,,,"245","1","293",,,,,,,,,,,,,"243","14","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T15:20:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","60",,,,,"10144",,,,"279",,,,"247","1","289",,,,,,,,,,,,,"243","38","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T15:20:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","90","1","40",,,,,"10181",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T15:30:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","120","1","50",,,,,"10146",,,,"286",,,,"244","1","293",,,,,,,,,,,,,"243","14","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T15:30:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","60",,,,,"10144",,,,"279",,,,"246","1","289",,,,,,,,,,,,,"243","38","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T15:30:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","110","1","50",,,,,"10181",,,,"284",,,,"221","1","293",,,,,,,,,,,,,"243","72","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T15:40:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","120","1","50",,,,,"10145",,,,"287",,,,"245","1","294",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100046","2019-09-12T15:40:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10143",,,,"280",,,,"248","1","289",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,"4"
"4100049","2019-09-12T15:40:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","150","1","50",,,,,"10181",,,,,,,,,"1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,"4"
"4100043","2019-09-12T15:50:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","120","1","50",,,,,"10145",,,,"286",,,,"242",,,,,,,,,,"5","1","7","6","2","243","14","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,"4"
"4100046","2019-09-12T15:50:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","100","1","70",,,,,"10142",,,,"280",,,,"249","1","289",,,,,,,,"5","2","10","6","1","243","38","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,"4"
"4100049","2019-09-12T15:50:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","140","1","40",,,,,"10181",,,,,,,,,"1","293",,,,,,,,"4","1","10","11","2","243","72","793","103","6","1","2","2","1F111F","11AAA1AAA1A11A",,,"6",,,,,"4"
"4101762","2019-09-12T15:58:00","28.90","-68.94",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"243","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6203706","2019-09-12T15:58:00","27.71","-63.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"243","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301605","2019-09-12T16:00:00","25.50","-61.97",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,,"9","298",,,,,,,,,,,,,"243","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"1301607","2019-09-12T16:00:00","22.23","-61.45",,,"1","3","2","5",,,"11",,,,,,,,,"10150",,,,,,,,,,,,,,,,,,,,,,,"243","21","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,
"1301609","2019-09-12T16:00:00","22.34","-68.87",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,,"9","292",,,,,,,,,,,,,"243","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100043","2019-09-12T16:00:00","21.10","-64.80",,,"1","4",,"0",,,"11","0","130","1","50",,,,,"10144","0","0",,"288",,,,"241","1","294",,,,,,,,,,,,,"243","14","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100046","2019-09-12T16:00:00","23.80","-68.40",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10141","8","3",,"280",,,,"251","1","289",,,,,,,,,,,,,"243","38","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4100049","2019-09-12T16:00:00","27.50","-62.90",,,"1","4",,"0",,,"11","0","140","1","40",,,,,"10179","0","0",,"283",,,,"213","1","293",,,,,,,,,,,,,"243","72","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,"4"
"4101554","2019-09-12T16:00:00","27.82","-61.19",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","71","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101643","2019-09-12T16:00:00","24.69","-61.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"243","41","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4400517","2019-09-12T16:00:00","29.43","-67.82",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,,"9","292",,,,,,,,,,,,,"243","97","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401842","2019-09-12T16:00:00","25.26","-67.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"243","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"VRRD7","2019-09-12T16:00:00","27.60","-68.10",,,"1","4","0","0","6","3","1","0","320","4","57",,,,,"10187",,,"0","300","0","280",,"273",,"280",,,,"A",,,,,,,,,"243","78","992","114","5","1","2","2","111111","11AAA111118AAA",,,"1",,,,,"4"
