"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","IND_FOR_PRECIP"
"5100001","2019-09-30T00:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10168",,,,"277",,,"252","1","282",,,,,,,,"7","2","5","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T00:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10174",,,,"276",,,"255",,,,,,,,,,"5","2","6","9","3","233","42","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T01:00:00","22.22","-164.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","24","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-30T01:00:00","24.31","-162.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","42","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-30T01:00:00","27.93","-169.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"233","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-30T01:00:00","27.85","-167.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,,"233","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T01:00:00","29.71","-161.04",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","265",,,,,,,,,,,,,"233","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T01:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10167","6","22",,"277",,,"253","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-30T01:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","70","1","60",,,,,"10174",,,"0","276",,,"255",,,,,,"A",,,,"5","2","6","9","3","233","42","993","114","6","1","2","2","F11111","11AAA11A1A811A",,,"6",,,"4"
"5100830","2019-09-30T01:00:00","29.69","-163.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"233","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T01:00:00","24.59","-160.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T01:00:00","20.35","-163.06",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","290",,,,,,,,,,,,,"233","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T01:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10166",,,,"276",,,"254","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T01:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","70",,,,,"10171",,,"8","276",,,"255",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T01:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10166",,,,"276",,,"254","1","283",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T01:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","70",,,,,"10171",,,"8","276",,,"254",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T01:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","60",,,,,"10166",,,,"276",,,"254","1","283",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T01:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10171",,,"8","277",,,"254",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T01:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","60",,,,,"10166",,,,"272",,,"253","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T01:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10171",,,"8","278",,,"256",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T01:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10165",,,,"273",,,"253","1","282",,,,,,,,"5","2","9","9","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T01:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10171",,,,"267",,,"253",,,,,,,,,,"5","1","16","11","3","233","42","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T02:00:00","22.21","-164.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","24","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-30T02:00:00","27.92","-169.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"233","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-30T02:00:00","27.85","-167.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T02:00:00","29.71","-161.04",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","265",,,,,,,,,,,,,"233","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T02:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10164","6","15",,"276",,,"255",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","2","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100101","2019-09-30T02:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10170","6","15",,"262",,,"250",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","2","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100830","2019-09-30T02:00:00","29.69","-163.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"233","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T02:00:00","24.60","-160.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T02:00:00","20.35","-163.05",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","291",,,,,,,,,,,,,"233","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"3201645","2019-09-30T02:01:00","24.32","-162.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","42","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-30T02:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10163",,,,"277",,,"255","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T02:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","50",,,,,"10169",,,"8","270",,,"254",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T02:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10163",,,,"277",,,"252","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T02:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10168",,,"8","275",,,"258",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T02:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10164",,,,"278",,,"251","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T02:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","70",,,,,"10168",,,"8","276",,,"255",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T02:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10163",,,,"278",,,"248","1","283",,,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T02:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10169",,,,"278",,,"251",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"2","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-30T02:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10164",,,,"279",,,"248","1","283",,,,,,,,"6","2","10","9","3","233","42","793","103","6","0",,"2","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T02:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10169",,,,"278",,,"249",,,,,,,,,,"7","2","16","13","3","233","42","793","103","6","0",,"2","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T03:00:00","22.20","-164.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","24","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-30T03:00:00","27.92","-169.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"233","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-30T03:00:00","27.85","-167.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,,"233","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T03:00:00","29.71","-161.04",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","265",,,,,,,,,,,,,"233","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T03:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10165","6","7",,"279",,,"246",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","2","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100101","2019-09-30T03:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","60",,,,,"10170","6","7",,"279",,,"248",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","2","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100830","2019-09-30T03:00:00","29.69","-163.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"233","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T03:00:00","24.60","-160.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T03:00:00","20.36","-163.05",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","290",,,,,,,,,,,,,"233","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"3201645","2019-09-30T03:02:00","24.33","-162.90",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","42","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-30T03:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10165",,,,"279",,,"245","1","283",,,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T03:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10170",,,,"279",,,"246",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"2","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-30T03:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10165",,,,"279",,,"245","1","283",,,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T03:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10170",,,,"279",,,"249",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"2","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-30T03:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10166",,,,"279",,,"246","1","283",,,,,,,,,,,,,"233","42","793","103","6","0",,"2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T03:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10170",,,,"279",,,"249",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"2","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-30T03:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10166",,,,"279",,,"246","1","283",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T03:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","70",,,,,"10171",,,"8","278",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T03:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10167",,,,"279",,,"246","1","283",,,,,,,,"5","2","7","9","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T03:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10171",,,,"278",,,"249",,,,,,,,,,"6","2","17","13","3","233","42","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T04:00:00","22.20","-164.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","24","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-30T04:00:00","24.34","-162.90",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","42","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-30T04:00:00","27.92","-169.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"233","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T04:00:00","29.71","-161.04",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","264",,,,,,,,,,,,,"233","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T04:00:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10167","5","0","8","279",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAA1",,,,,,
"5100101","2019-09-30T04:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10172","4","0",,"278",,,"247",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","2","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100830","2019-09-30T04:00:00","29.69","-163.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"233","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T04:00:00","24.61","-160.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T04:00:00","20.36","-163.05",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","290",,,,,,,,,,,,,"233","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4301534","2019-09-30T04:01:00","27.85","-167.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,,"233","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-30T04:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10167",,,,"278",,,"247","1","283",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T04:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10172",,,"8","278",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T04:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10168",,,,"277",,,"245","1","283",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T04:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10172",,,"8","278",,,"245",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T04:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10168",,,,"278",,,"247","1","283",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T04:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10173",,,"8","278",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T04:40:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10169",,,"8","277",,,"246",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100101","2019-09-30T04:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10174",,,"8","277",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T04:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10170",,,,"277",,,"247","1","283",,,,,,,,"5","2","5","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T04:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10175",,,,"277",,,"248",,,,,,,,,,"4","2","6","8","3","233","42","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T05:00:00","22.20","-164.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","24","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-30T05:00:00","24.34","-162.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-30T05:00:00","27.93","-169.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"233","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T05:00:00","29.71","-161.04",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","264",,,,,,,,,,,,,"233","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T05:00:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10172","3","8","8","277",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100101","2019-09-30T05:00:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10177","3","7","8","277",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100830","2019-09-30T05:00:00","29.69","-163.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"233","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T05:00:00","24.62","-160.80",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T05:00:00","20.37","-163.05",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","289",,,,,,,,,,,,,"233","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T05:10:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10173",,,"8","277",,,"248",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100101","2019-09-30T05:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10178",,,,"277",,,"251",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-30T05:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10174",,,,"277",,,"247","1","283",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T05:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10179",,,"8","276",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T05:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","90","1","60",,,,,"10175",,,,"276",,,"250","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T05:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10180",,,"8","277",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T05:40:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"100","1","60",,,,,"10176",,,"8","273",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100101","2019-09-30T05:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","70",,,,,"10180",,,"8","275",,,"250",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T05:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10177",,,,"274",,,"249","1","282",,,,,,,,"5","2","3","8","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T05:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10182",,,,"276",,,"244",,,,,,,,,,"5","2","4","8","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T06:00:00","22.19","-164.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-30T06:00:00","27.93","-169.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T06:00:00","29.71","-161.04",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","264",,,,,,,,,,,,,"233","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T06:00:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10178","3","13","8","276",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
