"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"4100502","2015-09-26T00:42:00","29.00","-32.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T00:44:00","29.56","-37.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T00:46:00","25.60","-34.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T00:46:00","29.56","-37.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T00:47:00","23.04","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300871","2015-09-26T00:50:00","25.70","-33.38",,,"1","3","2","5",,,,"11",,,,,,,,"10198","4","0","0",,,,,,,"274",,,,,,,,,,,,"246","53","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300519","2015-09-26T01:00:00","22.67","-39.65",,,"1","3","2","5",,,,"11",,,,,,,,"10166","2","2","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T01:00:00","27.52","-33.26",,,"1","4","2","5",,,,"11",,,,,,,,"10200",,,"8",,,,,,"9","275",,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T01:00:00","23.37","-38.70",,,"1","3","2","5",,,,"11",,,,,,,,"10172","2","1","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100502","2015-09-26T01:00:00","29.00","-32.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T01:00:00","29.29","-31.29",,,"1","4","2","5",,,,"11",,,,,,,,"10209",,,"8",,,,,,"9","271",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T01:00:00","27.09","-30.66",,,"1","3","2","5",,,,"11",,,,,,,,"10194","7","1","0",,,,,,,"271",,,,,,,,,,,,"246","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T01:00:00","25.89","-30.28",,,"1","3","2","5",,,,"11",,,,,,,,"10190","7","1","0",,,,,,,"272",,,,,,,,,,,,"246","50","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300871","2015-09-26T01:50:00","25.70","-33.38",,,"1","3","2","5",,,,"11",,,,,,,,"10195","7","9","0",,,,,,,"273",,,,,,,,,,,,"246","53","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300519","2015-09-26T02:00:00","22.67","-39.65",,,"1","3","2","5",,,,"11",,,,,,,,"10165","4","0","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T02:00:00","27.52","-33.26",,,"1","4","2","5",,,,"11",,,,,,,,"10195",,,"8",,,,,,"9","275",,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T02:00:00","23.37","-38.70",,,"1","3","2","5",,,,"11",,,,,,,,"10174","7","2","0",,,,,,,"270",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100502","2015-09-26T02:00:00","29.00","-32.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T02:00:00","29.29","-31.29",,,"1","4","2","5",,,,"11",,,,,,,,"10205",,,"8",,,,,,"9","271",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T02:00:00","27.09","-30.66",,,"1","3","2","5",,,,"11",,,,,,,,"10192","7","8","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T02:00:00","25.89","-30.28",,,"1","3","2","5",,,,"11",,,,,,,,"10188","7","8","0",,,,,,,"271",,,,,,,,,,,,"246","50","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300871","2015-09-26T02:50:00","25.70","-33.38",,,"1","3","2","5",,,,"11",,,,,,,,"10190","7","13","0",,,,,,,"273",,,,,,,,,,,,"246","53","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300519","2015-09-26T03:00:00","22.65","-39.66",,,"1","3","2","5",,,,"11",,,,,,,,"10163","7","5","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T03:00:00","27.52","-33.26",,,"1","4","2","5",,,,"11",,,,,,,,"10190",,,"8",,,,,,"9","275",,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T03:00:00","23.38","-38.72",,,"1","3","2","5",,,,"11",,,,,,,,"10171","7","5","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100502","2015-09-26T03:00:00","29.00","-32.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4400613","2015-09-26T03:00:00","27.09","-30.67",,,"1","3","2","5",,,,"11",,,,,,,,"10189","7","10","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T03:00:00","25.89","-30.28",,,"1","3","2","5",,,,"11",,,,,,,,"10183","7","12","0",,,,,,,"271",,,,,,,,,,,,"246","50","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300871","2015-09-26T03:50:00","25.70","-33.38",,,"1","3","2","5",,,,"11",,,,,,,,"10185","7","14","0",,,,,,,"273",,,,,,,,,,,,"246","53","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300519","2015-09-26T04:00:00","22.67","-39.65",,,"1","3","2","5",,,,"11",,,,,,,,"10157","7","9","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T04:00:00","27.52","-33.26",,,"1","4","2","5",,,,"11",,,,,,,,"10185",,,"8",,,,,,"9","275",,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T04:00:00","23.38","-38.72",,,"1","3","2","5",,,,"11",,,,,,,,"10166","7","6","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-26T04:00:00","20.02","-37.85",,,"1","4","2","5",,,,"11","0","140","4","62",,,,"10156",,,"0","268",,,"1","227",,"276",,,,,,,,,,,,"246","7","794","103","6","1","2","1","111311","11AAA11A11AAAA",,,,
"4100502","2015-09-26T04:00:00","29.00","-32.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T04:00:00","29.29","-31.29",,,"1","4","2","5",,,,"11",,,,,,,,"10194",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T04:00:00","27.09","-30.67",,,"1","3","2","5",,,,"11",,,,,,,,"10184","7","10","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T04:00:00","25.89","-30.28",,,"1","3","2","5",,,,"11",,,,,,,,"10179","7","12","0",,,,,,,"271",,,,,,,,,,,,"246","50","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300909","2015-09-26T04:08:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100502","2015-09-26T04:08:00","29.00","-32.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","92","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T04:08:00","29.29","-31.28",,,"1","4","2","5",,,,"11",,,,,,,,"10193",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-26T04:09:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T04:09:00","25.60","-34.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T04:10:00","23.04","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T04:10:00","29.56","-37.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T04:11:00","22.65","-39.66",,,"1","4","2","5",,,,"11",,,,,,,,"10163",,,"8",,,,,,"9","273",,,,,,,,,,,,"246","29","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-26T04:15:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100139","2015-09-26T04:15:00","20.02","-37.85",,,"1","5","2","5",,,,"11","5","121",,"50",,,,"10152",,,"8","268",,,,,"9","276",,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,
"1300909","2015-09-26T04:16:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T04:16:00","29.57","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T04:18:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T04:20:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300871","2015-09-26T04:50:00","25.70","-33.38",,,"1","3","2","5",,,,"11",,,,,,,,"10181","7","14","0",,,,,,,"273",,,,,,,,,,,,"246","53","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300519","2015-09-26T05:00:00","22.65","-39.66",,,"1","3","2","5",,,,"11",,,,,,,,"10153","7","12","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T05:00:00","27.51","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10182",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T05:00:00","23.38","-38.72",,,"1","3","2","5",,,,"11",,,,,,,,"10162","7","12","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-26T05:00:00","20.02","-37.85",,,"1","4","2","5",,,,"11","0","120","4","51",,,,"10152",,,"0","268",,,"1","229",,"276",,,,,,,,,,,,"246","7","794","103","6","1","2","1","111111","11AAA11A11AAAA",,,,
"4100564","2015-09-26T05:00:00","29.29","-31.28",,,"1","4","2","5",,,,"11",,,,,,,,"10193",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T05:00:00","27.09","-30.67",,,"1","3","2","5",,,,"11",,,,,,,,"10177","7","15","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T05:00:00","25.89","-30.28",,,"1","3","2","5",,,,"11",,,,,,,,"10174","7","14","0",,,,,,,"271",,,,,,,,,,,,"246","50","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100592","2015-09-26T05:47:00","29.58","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-26T05:49:00","27.51","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10184",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-26T05:49:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T05:49:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100502","2015-09-26T05:49:00","29.00","-33.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T05:51:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T05:51:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100139","2015-09-26T05:53:00","20.02","-37.85",,,"1","5","2","5",,,,"11","5","129",,"46",,,,"10151",,,"8","267",,,,,"9","276",,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,
"1300628","2015-09-26T05:55:00","23.05","-37.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T05:55:00","29.58","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T05:56:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T06:00:00","22.65","-39.65",,,"1","3","2","5",,,,"11",,,,,,,,"10151","7","12","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T06:00:00","27.51","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10184",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T06:00:00","23.39","-38.74",,,"1","3","2","5",,,,"11",,,,,,,,"10159","7","13","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300909","2015-09-26T06:00:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100139","2015-09-26T06:00:00","20.02","-37.85",,,"1","4","2","5",,,,"11","0","130","4","46",,,,"10151",,,"0","267",,,"1","224",,"276",,,,,,,,,,,,"246","7","794","103","6","1","2","1","111111","11AAA11A11AAAA",,,,
"4100502","2015-09-26T06:00:00","29.00","-33.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T06:00:00","29.29","-31.28",,,"1","4","2","5",,,,"11",,,,,,,,"10192",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100592","2015-09-26T06:00:00","29.58","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4400613","2015-09-26T06:00:00","27.09","-30.68",,,"1","3","2","5",,,,"11",,,,,,,,"10178","7","11","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T06:00:00","25.89","-30.29",,,"1","3","2","5",,,,"11",,,,,,,,"10173","7","11","0",,,,,,,"271",,,,,,,,,,,,"246","50","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300628","2015-09-26T06:02:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T06:12:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T06:22:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T06:22:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T06:25:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T06:28:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T07:00:00","22.65","-39.66",,,"1","3","2","5",,,,"11",,,,,,,,"10149","7","8","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T07:00:00","27.51","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,"10185",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T07:00:00","23.39","-38.74",,,"1","3","2","5",,,,"11",,,,,,,,"10158","7","8","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100502","2015-09-26T07:00:00","29.00","-33.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T07:00:00","29.29","-31.29",,,"1","4","2","5",,,,"11",,,,,,,,"10195",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T07:00:00","27.09","-30.68",,,"1","3","2","5",,,,"11",,,,,,,,"10180","7","4","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T07:00:00","25.89","-30.29",,,"1","3","2","5",,,,"11",,,,,,,,"10175","7","4","0",,,,,,,"270",,,,,,,,,,,,"246","50","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300628","2015-09-26T07:35:00","23.05","-37.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T07:35:00","29.29","-31.29",,,"1","4","2","5",,,,"11",,,,,,,,"10195",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100623","2015-09-26T07:36:00","28.99","-35.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-26T07:40:00","27.51","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,"10187",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300909","2015-09-26T07:40:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T07:40:00","29.59","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T07:41:00","22.65","-39.69",,,"1","4","2","5",,,,"11",,,,,,,,"10154",,"1","8",,,,,,"9","273",,,,,,,,,,,,"246","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAA7","4",,,
"1300628","2015-09-26T07:42:00","23.05","-37.18",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","37","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,
"4100592","2015-09-26T07:42:00","29.59","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T07:43:00","23.05","-37.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T07:43:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T07:44:00","29.59","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T07:45:00","25.61","-34.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100502","2015-09-26T07:50:00","29.01","-33.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T07:52:00","25.61","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
