"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"5100628","2015-09-18T03:53:00","22.17","-139.42",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T03:57:00","22.17","-139.42",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T04:00:00","27.38","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T04:00:00","29.98","-133.54",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T04:00:00","22.61","-132.75",,,"1","4","2","5",,,"11",,,,,,,,"10150",,,"8",,,,,"9","264",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T04:00:00","27.22","-137.81",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T04:11:00","29.98","-133.54",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600560","2015-09-18T04:12:00","27.22","-137.81",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T04:13:00","27.38","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T04:13:00","22.17","-139.43",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T04:20:00","22.17","-139.43",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T05:00:00","27.38","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T05:00:00","29.98","-133.54",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T05:00:00","22.58","-132.70",,,"1","4","2","5",,,"11",,,,,,,,"10157",,,"8",,,,,"9","264",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T05:00:00","27.22","-137.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T05:09:00","22.18","-139.44",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T05:10:00","22.61","-132.75",,,"1","4","2","5",,,"11",,,,,,,,"10162",,,"8",,,,,"9","263",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T05:10:00","27.22","-137.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T05:11:00","22.17","-139.43",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T05:17:00","22.18","-139.44",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T05:59:00","22.18","-139.45",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T06:00:00","27.37","-139.99",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T06:00:00","22.61","-132.75",,,"1","4","2","5",,,"11",,,,,,,,"10162",,,"8",,,,,"9","263",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T06:00:00","27.22","-137.81",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T06:05:00","22.18","-139.45",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T06:06:00","27.37","-139.99",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T06:45:00","22.62","-132.77",,,"1","4","2","5",,,"11",,,,,,,,"10165",,,"8",,,,,"9","263",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"2100892","2015-09-18T06:50:00","27.37","-139.99",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600560","2015-09-18T06:50:00","27.22","-137.82",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T06:51:00","29.98","-133.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T06:52:00","22.18","-139.45",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T07:00:00","27.37","-139.99",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T07:00:00","29.98","-133.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T07:00:00","22.62","-132.77",,,"1","4","2","5",,,"11",,,,,,,,"10165",,,"8",,,,,"9","263",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T07:00:00","27.22","-137.82",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T07:43:00","22.18","-139.45",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T07:50:00","22.18","-139.45",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T08:00:00","27.37","-139.99",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T08:00:00","29.98","-133.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T08:00:00","22.62","-132.77",,,"1","4","2","5",,,"11",,,,,,,,"10162",,,"8",,,,,"9","263",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T08:00:00","27.22","-137.82",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T09:00:00","27.37","-139.99",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T09:00:00","29.99","-133.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T09:00:00","22.62","-132.77",,,"1","4","2","5",,,"11",,,,,,,,"10157",,,"8",,,,,"9","263",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T09:00:00","27.22","-137.82",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T10:00:00","27.36","-139.99",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T10:00:00","29.99","-133.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T10:00:00","22.62","-132.77",,,"1","4","2","5",,,"11",,,,,,,,"10149",,,"8",,,,,"9","262",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T10:00:00","27.22","-137.82",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T10:47:00","29.98","-133.56",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T10:48:00","27.36","-139.99",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T10:48:00","22.20","-139.47",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600560","2015-09-18T10:50:00","27.23","-137.83",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T10:50:00","22.18","-139.45",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T10:51:00","22.20","-139.47",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T10:59:00","22.20","-139.47",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T11:00:00","27.36","-139.99",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T11:00:00","29.98","-133.56",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T11:00:00","22.62","-132.77",,,"1","4","2","5",,,"11",,,,,,,,"10145",,,"8",,,,,"9","262",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T11:00:00","27.23","-137.83",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T12:00:00","27.35","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T12:00:00","29.98","-133.56",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T12:00:00","22.62","-132.77",,,"1","4","2","5",,,"11",,,,,,,,"10144",,,"8",,,,,"9","262",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T12:00:00","27.22","-137.82",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,"250",,,,,,,,,,,,"236","77","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T12:26:00","27.35","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600560","2015-09-18T12:26:00","27.23","-137.83",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T12:27:00","22.20","-139.48",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T12:28:00","29.98","-133.55",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T12:28:00","22.65","-132.85",,,"1","4","2","5",,,"11",,,,,,,,"10140",,,"8",,,,,"9","262",,,,,,,,,,,,"236","22","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5100628","2015-09-18T12:29:00","22.20","-139.47",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","29","794","103","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"5100628","2015-09-18T12:39:00","22.20","-139.48",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T13:00:00","27.35","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T13:00:00","29.98","-133.55",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T13:00:00","22.65","-132.85",,,"1","4","2","5",,,"11",,,,,,,,"10140",,,"8",,,,,"9","262",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T13:00:00","27.23","-137.83",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T13:01:00","22.19","-139.48",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T13:04:00","22.20","-139.48",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T13:06:00","22.19","-139.48",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T13:42:00","22.66","-132.88",,,"1","4","2","5",,,"11",,,,,,,,"10144",,,"8",,,,,"9","262",,,,,,,,,,,,"236","22","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5100628","2015-09-18T13:42:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600560","2015-09-18T13:43:00","27.23","-137.82",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T13:44:00","29.99","-133.54",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T13:47:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T14:00:00","27.35","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T14:00:00","29.99","-133.54",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T14:00:00","22.66","-132.88",,,"1","4","2","5",,,"11",,,,,,,,"10144",,,"8",,,,,"9","262",,,,,,,,,,,,"236","22","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T14:00:00","27.23","-137.82",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T14:20:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T14:21:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T14:25:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T14:32:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T14:37:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T14:38:00","29.97","-133.54",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"236","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T14:39:00","27.34","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T14:39:00","22.66","-132.89",,,"1","4","2","5",,,"11",,,,,,,,"10150",,,"8",,,,,"9","261",,,,,,,,,,,,"236","22","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T14:39:00","27.23","-137.84",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T14:42:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T14:52:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T15:00:00","27.34","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T15:00:00","29.97","-133.54",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"236","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T15:00:00","22.66","-132.89",,,"1","4","2","5",,,"11",,,,,,,,"10150",,,"8",,,,,"9","261",,,,,,,,,,,,"236","22","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-18T15:00:00","27.23","-137.84",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-18T15:14:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-18T15:15:00","22.67","-132.90",,,"1","4","2","5",,,"11",,,,,,,,"10155",,,"8",,,,,"9","261",,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5100628","2015-09-18T15:20:00","22.20","-139.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"236","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100892","2015-09-18T15:21:00","27.33","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","79","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600560","2015-09-18T15:21:00","27.23","-137.84",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"236","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-18T15:22:00","29.97","-133.55",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"236","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
