"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1300526","2015-09-24T21:26:00","26.35","-48.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-24T21:26:00","23.45","-49.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"2100942","2015-09-24T21:26:00","27.81","-40.38",,,"1","4","2","5",,,,"11",,,,,,,,,,"16","8",,,,,"9","280",,,,,,,,,,,,"245","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAA7","4",,,,,,,,,,,,,,
"4100991","2015-09-24T21:26:00","27.56","-42.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-24T21:26:00","27.33","-42.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400896","2015-09-24T21:26:00","28.94","-46.95",,,"1","4","2","5",,,,"11",,,,,,,,"10174",,"14","8",,,,,"9","278",,,,,,,,,,,,"245","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAA7","4",,,,,,,,,,,,,,
"1300526","2015-09-24T21:27:00","26.35","-48.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-24T21:27:00","23.46","-49.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-24T21:27:00","27.82","-48.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","78","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-24T21:27:00","23.65","-44.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"245","34","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-24T21:27:00","29.48","-46.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-24T21:28:00","26.97","-49.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","69","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-24T21:29:00","23.65","-44.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"245","34","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-24T21:30:00","26.35","-48.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-24T21:30:00","23.45","-49.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-24T21:30:00","27.82","-48.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","78","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-24T21:30:00","27.56","-42.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-24T21:30:00","29.48","-46.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-24T21:31:00","26.96","-49.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","69","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-24T21:31:00","23.45","-49.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-24T21:33:00","26.35","-48.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-24T21:33:00","27.83","-48.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","78","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-24T21:34:00","26.96","-49.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","69","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300660","2015-09-24T22:00:00","27.80","-45.41",,,"1","3","2","5",,,,"11",,,,,,,,"10164","2","16","0",,,,,,"279",,,,,,,,,,,,"245","75","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"2100942","2015-09-24T22:00:00","27.81","-40.38",,,"1","3","2","5",,,,"11",,,,,,,,"10184","2","16","0",,,,,,"280",,,,,,,,,,,,"245","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-24T22:00:00","22.76","-42.42",,,"1","3","2","5",,,,"11",,,,,,,,"10134","2","15","0",,,,,,"275",,,,,,,,,,,,"245","22","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-24T22:00:00","26.28","-45.67",,,"1","3","2","5",,,,"11",,,,,,,,"10150","2","13","0",,,,,,"280",,,,,,,,,,,,"245","65","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400868","2015-09-24T22:00:00","29.83","-43.35",,,"1","3","2","5",,,,"11",,,,,,,,"10175","2","5","0",,,,,,"269",,,,,,,,,,,,"245","93","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-24T22:00:00","26.31","-47.24",,,"1","3","2","5",,,,"11",,,,,,,,"10152","2","12","0",,,,,,"280",,,,,,,,,,,,"245","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400896","2015-09-24T22:00:00","28.94","-46.95",,,"1","3","2","5",,,,"11",,,,,,,,"10167","2","11","0",,,,,,"278",,,,,,,,,,,,"245","86","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-24T22:00:00","22.81","-42.25",,,"1","3","2","5",,,,"11",,,,,,,,"10135","2","14","0",,,,,,"276",,,,,,,,,,,,"245","22","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-24T22:00:00","26.66","-43.91",,,"1","3","2","5",,,,"11",,,,,,,,"10157","2","11","0",,,,,,"279",,,,,,,,,,,,"245","63","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-24T22:30:00","29.48","-46.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-24T22:30:00","27.33","-42.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-24T22:34:00","27.57","-42.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-24T22:34:00","27.34","-42.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-24T22:41:00","27.57","-42.57",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","72","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-24T22:45:00","29.49","-46.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-24T22:45:00","27.35","-42.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-24T22:48:00","26.96","-49.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-24T22:48:00","27.82","-48.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,"245","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-24T22:48:00","29.49","-46.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-24T22:48:00","27.35","-42.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-24T22:49:00","26.35","-48.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-24T22:49:00","23.65","-44.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","34","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-24T22:50:00","23.45","-49.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","39","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-24T22:50:00","27.57","-42.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-24T22:53:00","26.96","-49.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","69","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-24T22:53:00","27.82","-48.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,"245","78","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-24T22:54:00","26.35","-48.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-24T22:54:00","23.45","-49.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-24T22:54:00","23.65","-44.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","34","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300660","2015-09-24T23:00:00","27.80","-45.41",,,"1","3","2","5",,,,"11",,,,,,,,"10169","2","12","0",,,,,,"279",,,,,,,,,,,,"245","75","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"2100942","2015-09-24T23:00:00","27.82","-40.36",,,"1","3","2","5",,,,"11",,,,,,,,"10186","2","14","0",,,,,,"280",,,,,,,,,,,,"245","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-24T23:00:00","22.76","-42.42",,,"1","3","2","5",,,,"11",,,,,,,,"10140","2","17","0",,,,,,"275",,,,,,,,,,,,"245","22","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-24T23:00:00","26.28","-45.67",,,"1","3","2","5",,,,"11",,,,,,,,"10154","2","14","0",,,,,,"280",,,,,,,,,,,,"245","65","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400868","2015-09-24T23:00:00","29.83","-43.35",,,"1","3","2","5",,,,"11",,,,,,,,"10182","2","11","0",,,,,,"269",,,,,,,,,,,,"245","93","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-24T23:00:00","26.32","-47.25",,,"1","3","2","5",,,,"11",,,,,,,,"10157","2","15","0",,,,,,"280",,,,,,,,,,,,"245","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400896","2015-09-24T23:00:00","28.94","-46.95",,,"1","3","2","5",,,,"11",,,,,,,,"10174","2","14","0",,,,,,"278",,,,,,,,,,,,"245","86","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-24T23:00:00","22.81","-42.25",,,"1","3","2","5",,,,"11",,,,,,,,"10143","2","18","0",,,,,,"275",,,,,,,,,,,,"245","22","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-24T23:00:00","26.66","-43.91",,,"1","3","2","5",,,,"11",,,,,,,,"10162","2","15","0",,,,,,"279",,,,,,,,,,,,"245","63","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-24T23:15:00","29.48","-46.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-24T23:15:00","27.34","-42.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-24T23:17:00","27.35","-42.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","72","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-24T23:18:00","26.35","-48.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-24T23:18:00","23.64","-44.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","34","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-24T23:18:00","27.58","-42.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-24T23:19:00","26.98","-49.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-24T23:19:00","23.46","-49.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-24T23:19:00","27.82","-48.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,"245","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-24T23:19:00","23.65","-44.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","34","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"2100942","2015-09-24T23:19:00","27.82","-40.36",,,"1","4","2","5",,,,"11",,,,,,,,,,"14","8",,,,,"9","280",,,,,,,,,,,,"245","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAA7","4",,,,,,,,,,,,,,
"1300516","2015-09-24T23:20:00","26.96","-49.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","69","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-24T23:20:00","23.45","-49.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-24T23:22:00","26.35","-48.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-24T23:22:00","23.65","-44.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","34","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-24T23:22:00","27.57","-42.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-24T23:23:00","26.98","-49.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","69","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-24T23:23:00","23.47","-49.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-24T23:23:00","27.83","-48.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,"245","78","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-24T23:24:00","23.64","-44.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","34","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-24T23:24:00","27.58","-42.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-24T23:25:00","26.35","-48.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-24T23:28:00","23.46","-49.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-24T23:29:00","27.82","-48.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,"245","78","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-24T23:29:00","23.64","-44.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"245","34","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-24T23:30:00","27.58","-42.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300660","2015-09-25T00:00:00","27.82","-45.43",,,"1","3","2","5",,,,"11",,,,,,,,"10170","2","26","0",,,,,,"279",,,,,,,,,,,,"245","75","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"2100942","2015-09-25T00:00:00","27.82","-40.36",,,"1","3","2","5",,,,"11",,,,,,,,"10188","2","12","0",,,,,,"280",,,,,,,,,,,,"245","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-25T00:00:00","22.76","-42.43",,,"1","3","2","5",,,,"11",,,,,,,,"10144","2","16","0",,,,,,"275",,,,,,,,,,,,"245","22","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-25T00:00:00","26.31","-45.67",,,"1","3","2","5",,,,"11",,,,,,,,"10157","2","13","0",,,,,,"280",,,,,,,,,,,,"245","65","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-25T00:00:00","29.47","-46.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400868","2015-09-25T00:00:00","29.84","-43.36",,,"1","3","2","5",,,,"11",,,,,,,,"10185","2","16","0",,,,,,"269",,,,,,,,,,,,"245","93","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-25T00:00:00","26.32","-47.25",,,"1","3","2","5",,,,"11",,,,,,,,"10158","2","11","0",,,,,,"280",,,,,,,,,,,,"245","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400893","2015-09-25T00:00:00","27.36","-42.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400896","2015-09-25T00:00:00","28.94","-46.94",,,"1","3","2","5",,,,"11",,,,,,,,"10175","2","11","0",,,,,,"277",,,,,,,,,,,,"245","86","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-25T00:00:00","22.82","-42.27",,,"1","3","2","5",,,,"11",,,,,,,,"10146","2","17","0",,,,,,"275",,,,,,,,,,,,"245","22","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-25T00:00:00","26.67","-43.93",,,"1","3","2","5",,,,"11",,,,,,,,"10163","2","11","0",,,,,,"279",,,,,,,,,,,,"245","63","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-25T00:15:00","29.47","-46.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-25T00:15:00","27.35","-42.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
