"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4300520","2015-09-27T11:00:00","25.49","-113.30",,,"1","4","2","5",,,,"11",,,,,,,,"10070",,,"8",,,,,"9","269",,,,,,,,,,,,"238","53","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300541","2015-09-27T11:00:00","24.10","-119.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"238","49","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"VRYB8","2015-09-27T11:00:00","21.40","-113.10",,,"1","4","0","0","3","3",,"1","0","310","4","41","97",,,"10040",,"10","0","250","0","240","235","3","230","6","6","7","3","1","A","2","2",,,,"238","13","992","114","5","1","2","1","111121","111AA1111111A7",,"1",,,,,"4"
"4300530","2015-09-27T11:01:00","25.49","-116.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,"238","56","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-27T11:01:00","27.72","-117.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T11:01:00","27.74","-117.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T12:00:00","28.44","-116.92",,,"1","4","2","5",,,,"11",,,,,,,,"10087",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T12:00:00","25.49","-113.30",,,"1","4","2","5",,,,"11",,,,,,,,"10072",,,"8",,,,,"9","269",,,,,,,,,,,,"238","53","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300541","2015-09-27T12:00:00","24.10","-119.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"238","49","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"DGDD","2015-09-27T12:00:00","25.10","-113.30",,,"1","4","0","0","3","4","1","1","0","280","4","51","98","3","2","10087","8","4","0","262",,,"241","1","272","6","6","5","5","0","0","12","1",,,,"238","53","992","114","5","1","2","1","111111","1111111A1113A1",,"1","2",,,,"4"
"4300530","2015-09-27T12:01:00","25.49","-116.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,"238","56","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-27T12:01:00","27.72","-117.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T12:04:00","27.73","-117.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T12:51:00","28.43","-116.93",,,"1","4","2","5",,,,"11",,,,,,,,"10105",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300541","2015-09-27T12:56:00","24.10","-120.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"237","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T13:00:00","28.43","-116.93",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T13:00:00","25.49","-113.30",,,"1","4","2","5",,,,"11",,,,,,,,"10077",,,"8",,,,,"9","269",,,,,,,,,,,,"238","53","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300541","2015-09-27T13:00:00","24.10","-119.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"238","49","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"H3VS","2015-09-27T13:00:00","29.70","-116.50",,,"1","4","0","0","4","4",,"1","0","300","3","62",,,,"10090","4","0","0","230","0","220","216","3","240","3","3","1","4","A","A",,,,,,"238","96","992","114","5","1","2","1","111111","11AAA111111AA1",,"1",,,,,"4"
"4300530","2015-09-27T13:01:00","25.49","-116.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,"238","56","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T13:01:00","27.72","-117.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300520","2015-09-27T13:59:00","25.50","-113.32",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","269",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-27T14:00:00","28.43","-116.93",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T14:00:00","25.49","-113.30",,,"1","4","2","5",,,,"11",,,,,,,,"10084",,,"8",,,,,"9","269",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300541","2015-09-27T14:00:00","24.10","-120.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"237","40","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T15:00:00","28.43","-116.93",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T15:00:00","25.50","-113.32",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","269",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"D5ES8","2015-09-27T15:00:00","28.90","-120.00",,,"1","4","0","0","7","4",,"1","0","350","4","62","97",,"2","10112","1","12","0","211","0","190","177",,,"7","7","7","4","A","A","3","1","35","5","2","237","80","992","114","5","1","2","2","F11111","111A11111A1111",,"1","2",,,,"4"
"VRYB8","2015-09-27T15:00:00","20.70","-112.70",,,"1","4","0","0","3","3",,"1","0","360","4","21","97",,,,"2",,,,,,,,,"4","4","1","5","4","5","2","1",,,,"238","2","992","114","5","1","2","2","FF11FF","111AAAAAAA11A7",,"1",,,,,"4"
"4300538","2015-09-27T15:01:00","27.70","-117.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T15:01:00","27.70","-117.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-27T15:02:00","25.48","-116.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,"238","56","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T16:00:00","28.43","-116.93",,,"1","4","2","5",,,,"11",,,,,,,,"10102",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T16:00:00","25.50","-113.32",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","269",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300538","2015-09-27T16:01:00","27.69","-117.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T16:01:00","27.70","-117.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-27T16:04:00","25.47","-116.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,"238","56","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T17:00:00","28.43","-116.93",,,"1","4","2","5",,,,"11",,,,,,,,"10105",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T17:00:00","25.51","-113.33",,,"1","4","2","5",,,,"11",,,,,,,,"10099",,,"8",,,,,"9","271",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"9V7952","2015-09-27T17:00:00","28.50","-119.00",,,"1","4","0","0","3","4",,"1","0","350","4","82","97","2","2","10121","7","12","0","245","0","232","227",,"221","6",,"7","4","0","0","6","3",,,,"238","89","992","114","5","1","2","2","111111","111111111111A1",,"1","2",,,,"4"
"H3VS","2015-09-27T17:00:00","28.50","-116.00",,,"1","4","0","0","4","5",,"1","0","350","3","41","98",,"0","10095","4","0","0","260","0","240","232","3","250",,,,"A",,,"1","2",,,,"238","86","992","114","5","1","2","2","331111","111A11111181A1",,"1","0",,,,"4"
"4300530","2015-09-27T17:01:00","25.47","-116.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,"238","56","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-27T17:01:00","27.67","-117.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T17:01:00","27.69","-117.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300520","2015-09-27T17:04:00","25.51","-113.33",,,"1","4","2","5",,,,"11",,,,,,,,"10099",,,"8",,,,,"9","271",,,,,,,,,,,,"238","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-27T17:49:00","28.40","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10105",,,"8",,,,,"9","247",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T17:50:00","25.52","-113.33",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","273",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T18:00:00","25.52","-113.33",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","273",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"9V7952","2015-09-27T18:00:00","28.20","-118.70",,,"1","4","0","0","3","4",,"1","0","360","1","60","98","0","2","10130",,,"0","240","0","220","211",,,"6",,"7","4","0","0","7","4",,,,"238","88","992","114","5","1","2","2","F11111","111111111A11AA",,"1","2",,,,"4"
"4300530","2015-09-27T18:01:00","25.48","-116.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,"238","56","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-27T18:03:00","27.66","-117.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T18:05:00","27.69","-117.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T19:00:00","28.40","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10105",,,"8",,,,,"9","247",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T19:00:00","25.52","-113.33",,,"1","4","2","5",,,,"11",,,,,,,,"10092",,,"8",,,,,"9","274",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300530","2015-09-27T19:01:00","25.48","-116.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"238","56","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-27T19:01:00","27.66","-117.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","242",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T19:01:00","27.68","-117.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T20:00:00","28.40","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10100",,,"8",,,,,"9","248",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T20:00:00","25.52","-113.33",,,"1","4","2","5",,,,"11",,,,,,,,"10087",,,"8",,,,,"9","277",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"9V7952","2015-09-27T20:00:00","27.80","-118.10",,,"1","4","0","0","3","4",,"1","0","350","4","98","98","1","1","10101","4","0","0","260","0","250","246",,"230","4",,"4","4","0","0","7","3",,,,"238","78","992","114","5","1","2","2","111111","111111111111A1",,"1","1",,,,"4"
"4300538","2015-09-27T20:01:00","27.65","-117.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T20:01:00","27.68","-117.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-27T20:03:00","25.49","-116.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"238","56","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T21:00:00","28.40","-116.95",,,"1","3","2","5",,,,"11",,,,,,,,"10095",,,"0",,,,,,"249",,,,,,,,,,,,"238","86","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T21:00:00","25.52","-113.33",,,"1","4","2","5",,,,"11",,,,,,,,"10080",,,"8",,,,,"9","281",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"9V7952","2015-09-27T21:00:00","27.60","-117.80",,,"1","4","0","0","3","4",,"1","0","20","4","41","98","1","0","10100","0","10","0","260","0","240","232","3","230","2","1","1","3","4","0","99",,"35","5","2","238","77","992","114","5","1","2","2","111111","11111111111711",,"1","0",,,,"4"
"H3VS","2015-09-27T21:00:00","27.30","-115.10",,,"1","4","0","0","3","5",,"1","0","300","3","72","99",,,"10087","4","0","0","270","0","250","243","3","280",,,,"A",,,,,,,,"238","75","992","114","5","1","2","2","311111","111AA111118AA1",,"1",,,,,"4"
"4300530","2015-09-27T21:01:00","25.49","-116.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"238","56","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-27T21:01:00","27.64","-117.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T22:00:00","28.40","-116.95",,,"1","3","2","5",,,,"11",,,,,,,,"10090",,,"0",,,,,,"250",,,,,,,,,,,,"238","86","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T22:00:00","25.53","-113.36",,,"1","4","2","5",,,,"11",,,,,,,,"10075",,,"8",,,,,"9","283",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300540","2015-09-27T22:00:00","26.21","-120.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"237","60","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-27T22:01:00","25.50","-116.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"238","56","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-27T22:01:00","27.63","-117.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T22:01:00","27.66","-117.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300520","2015-09-27T22:10:00","25.53","-113.36",,,"1","4","2","5",,,,"11",,,,,,,,"10075",,,"8",,,,,"9","283",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300540","2015-09-27T22:11:00","26.21","-120.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"237","60","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-27T23:00:00","28.40","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","249",,,,,,,,,,,,"238","86","798","172","7","1","2","2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-27T23:00:00","25.54","-113.36",,,"1","4","2","5",,,,"11",,,,,,,,"10069",,,"8",,,,,"9","284",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300540","2015-09-27T23:00:00","26.21","-120.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"237","60","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-27T23:01:00","25.51","-116.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"238","56","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-27T23:01:00","27.65","-117.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-28T00:00:00","28.40","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10085",,,"8",,,,,"9","248",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-28T00:00:00","25.55","-113.38",,,"1","4","2","5",,,,"11",,,,,,,,"10067",,,"8",,,,,"9","282",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"9V7952","2015-09-28T00:00:00","27.00","-116.90",,,"1","4","0","0","3","4",,"1","0","10","4","51","98","0","0","10090","7","20","0",,"0","310","307",,,"2","1","1","2","0","1","3","2",,,,"238","76","992","114","5","1","2","2","F71111","111111666A11A1",,"1","0",,,,"4"
"H3VS","2015-09-28T00:00:00","27.50","-114.40",,,"1","4","0","0","3","5",,"1","0","300","3","72","99",,,"10050","5","0","0","280","0","270","267","3","280","1","1","1","6","0","0","1","2","14","1","2","238","74","992","114","5","1","2","2","311121","111AA111111111",,"1",,,,,"4"
"4300538","2015-09-28T00:01:00","27.63","-117.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-28T00:01:00","27.63","-117.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300520","2015-09-28T00:19:00","25.55","-113.38",,,"1","4","2","5",,,,"11",,,,,,,,"10067",,,"8",,,,,"9","282",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-28T01:00:00","28.35","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10087",,,"8",,,,,"9","247",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-28T01:00:00","25.55","-113.38",,,"1","4","2","5",,,,"11",,,,,,,,"10067",,,"8",,,,,"9","281",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-28T01:01:00","27.62","-117.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300520","2015-09-28T01:13:00","25.56","-113.38",,,"1","4","2","5",,,,"11",,,,,,,,"10092",,,"8",,,,,"9","274",,,,,,,,,,,,"238","53","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-28T01:18:00","28.35","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","246",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-28T02:00:00","28.35","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","246",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-28T02:00:00","25.56","-113.38",,,"1","4","2","5",,,,"11",,,,,,,,"10074",,,"8",,,,,"9","277",,,,,,,,,,,,"238","53","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"9V7952","2015-09-28T02:00:00","26.60","-116.40",,,"1","4","0","0","3","4",,"1","0","350","4","62","98","1","1","10092","7","10","0","264","0","253","249",,"242","4",,"4","3","0","0","6","3",,,,"238","66","992","114","5","1","2","1","111111","111111111111A1",,"1","1",,,,"4"
"4300539","2015-09-28T02:01:00","27.61","-117.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-28T03:00:00","28.33","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10094",,,"8",,,,,"9","246",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-28T03:00:00","25.56","-113.38",,,"1","4","2","5",,,,"11",,,,,,,,"10084",,,"8",,,,,"9","275",,,,,,,,,,,,"238","53","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300530","2015-09-28T03:01:00","25.51","-116.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"238","56","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-28T03:01:00","27.60","-117.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-28T03:22:00","28.33","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10102",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-28T04:00:00","28.33","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","246",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-28T04:00:00","25.56","-113.38",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","274",,,,,,,,,,,,"238","53","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
