"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"XCBJ8","2022-09-15T08:00:00","25.50","-109.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10084","8","0","8","293",,"256","242",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA7","5",,,,,,
"XCBJ8","2022-09-15T09:00:00","25.50","-109.10",,,"1","5","2","5","6","1","1",,,,,,,,,"10081","8","3","8","290",,"259","248",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-15T10:00:00","25.30","-109.30",,,"1","6","2","5","5","2","1",,"330","4","103","1","98","2","2","10079","8","5","8","292",,"264","254","1","290",,,"1",,"0","0",,"5","1",,,,"239","59","798","172","5","1","2","1","111211","111111111181A1","5",,"2",,,,
"XCBJ8","2022-09-15T11:00:00","25.10","-109.50",,,"1","5","2","5","5","3","1",,,,,,,,,"10078","8","6","8","292",,"258","246",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-15T12:00:00","24.90","-109.70",,,"1","5","2","5","5","4","1",,,,,,,,,"10082","3","2","8","289",,"258","247",,,,,"A",,"A","A",,,,,,,"239","49","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-15T13:00:00","24.60","-109.90",,,"1","5","2","5","5","4","1",,,,,,,,,"10088","3","8","8","284",,"256","246",,,,,"A",,"A","A",,,,,,,"239","49","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"3FJB3","2022-09-15T17:00:00","22.80","-109.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10140","1","7","8","279",,"252","242",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"3FJB3","2022-09-15T18:00:00","22.80","-109.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10137","0","1","8","290",,"257","245",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"3FJB3","2022-09-15T19:00:00","22.80","-109.90",,,"1","4","0","0",,,"1",,,,,,,,,"10133","8","6","0","304","0","269","257",,,,,,"A",,,,,,,,,"239","29","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,"1",,,,,"4"
"3FJB3","2022-09-15T20:00:00","22.80","-109.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10127","8","13","8","333",,"284","269",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,,,
"3FJB3","2022-09-15T21:00:00","22.80","-110.00",,,"1","5","2","5","6","1","1",,,,,,,,,"10137","5","1","8","304",,"275","266",,,,,"A",,"A","A",,,,,,,"238","20","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-16T04:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10085","3","24","8","302",,"262","248",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-16T05:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10087","1","24","8","303",,"266","254",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-16T06:00:00","25.50","-109.00",,,"1","5","2","5","1","1","1",,,,,,,,,"10084","0","9","8","302",,"266","253",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-16T07:00:00","25.50","-109.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10081","8","4","8","299",,"266","254",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-16T08:00:00","25.50","-109.10",,,"1","5","2","5","5","1","1",,,,,,,,,"10081","8","6","8","293",,"263","253",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-16T10:00:00","25.20","-109.50",,,"1","6","2","5","5","3","1",,"350","4","51","1","98","2","1","10072","5","9","8","291",,"260","249","1","290","1",,"1","4","0","0",,"5","1",,,,"239","59","798","172","5","1","2","1","111111","111111111111A1","5",,"1",,,,
"2HDG3","2022-09-16T12:00:00","21.30","-109.90",,,"1","4","0","0","7","4","1","0","340","4","31",,"97","10","2","10090","1","10","0","250","0","190","151",,,"8","4","1","6","4","9",,"5","1","36","4","2","239","19","992","114","5","1","2","1","F11114","111111166A1111",,"1","2",,,,"4"
"DDOQ2","2022-09-16T12:00:00","20.60","-109.10",,,"1","6","2","5","6","4","1",,"350","4","62","1","98",,,"10088","3","5","8","268",,,"245","1",,,,"A",,"A","A",,,,,,,"239","9","798","172","5","0",,"1","611111","111AA11A198AA1","5",,,,,,
"XCBJ8","2022-09-16T12:00:00","24.80","-109.80",,,"1","5","2","5","5","4","1",,,,,,,,,"10080","3","9","8","289",,"261","252",,,,,"A",,"A","A",,,,,,,"239","49","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-16T13:00:00","24.50","-110.00",,,"1","5","2","5","5","4","1",,,,,,,,,"10085","3","13","8","285",,"256","245",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-16T18:00:00","26.20","-110.00",,,"1","5","2","5","3","3","1",,,,,,,,,"10092","8","1","8",,,"320","298",,,,,"A",,"A","A",,,,,,,"238","60","798","172","5","1","2","2","F7FF12","1AAAA1666A8AA1","5",,,,,,
"XCBR6","2022-09-16T19:00:00","26.10","-109.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10085","8","10","8",,,,,,,,,"A",,"A","A",,,,,,,"239","69","798","172","5","1","2","2","F7FF12","1AAAA1999A8AA1","5",,,,,,
"2HFZ7","2022-09-16T21:00:00","22.00","-109.00",,,"1","6","2","5","7","2","1",,"320","3","77","1","98","2","0","10063","4","0","8","270",,"260","256","1","280","0","0","0","9","0","0",,"10","2",,,,"239","29","798","172","5","1","2","2","111111","111111111111A1","5",,"0",,,,
"XCBR6","2022-09-16T21:00:00","25.80","-109.70",,,"1","5","2","5","3","3","1",,,,,,,,,"10069","8","23","8",,,"312","293",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","2","F7FF11","1AAAA1666A8AA1","5",,,,,,
"XCBR6","2022-09-17T01:00:00","25.20","-109.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10054","6","10","8","338",,"292","278",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-17T02:00:00","25.40","-109.30",,,"1","5","2","5","9",,"1",,"300","4","93","1","98","0",,"10049","5","8","8","298",,"268","258",,,"0","0","A","9","A","A",,,,"1","12","1","239","59","798","172","5","1","2","1","F11111","1111A1111A1A31","5",,,,,,
"XCBR6","2022-09-17T02:00:00","25.00","-109.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10058","5","4","8","307",,"275","265",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-17T03:00:00","25.50","-109.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10060","3","8","8","299",,"266","255",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T03:00:00","24.90","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10068","3","11","8","292",,"268","260",,,,,"A",,"A","A",,,,,,,"239","49","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-17T04:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10070","3","23","8","298",,"265","253",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T04:00:00","24.70","-108.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10074","3","20","8","291",,"268","259",,,,,"A",,"A","A",,,,,,,"239","48","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-17T05:00:00","25.50","-109.00",,,"1","5","2","5","1","2","1",,,,,,,,,"10074","1","25","8","296",,"264","254",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T05:00:00","24.60","-108.70",,,"1","5","2","5","3","3","1",,,,,,,,,"10086","3","28","8","293",,"269","261",,,,,"A",,"A","A",,,,,,,"239","48","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-17T06:00:00","25.50","-109.00",,,"1","5","2","5","1","1","1",,,,,,,,,"10073","0","13","8","294",,"262","251",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"C6DP6","2022-09-17T07:00:00","21.20","-109.10",,,"1","6","2","5","3","3","1",,"310","4","62","1","98","2","2","10108",,,"8","260",,"250","246","3","280","6","4","5","5","6","5",,"4","1","22","15","3","239","19","798","172","5","1","2","1","111111","1111111111111A","5",,"2",,,,
"XCBJ8","2022-09-17T07:00:00","25.50","-109.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10069","8","1","8","292",,"264","254",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-17T08:00:00","25.50","-109.20",,,"1","5","2","5","5","1","1",,,,,,,,,"10071","5","3","8","295",,"265","255",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T08:00:00","24.20","-108.40",,,"1","5","2","5","3","3","1",,,,,,,,,"10062","8","24","8","289",,"269","263",,,,,"A",,"A","A",,,,,,,"239","48","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"C6DP6","2022-09-17T09:00:00","20.90","-108.70",,,"1","6","2","5","3","3","1",,"360","4","21","1","98","2","2","10097",,,"8","260",,"260","260","3","280","6","4","5","6","6","5",,"5","1","22","15","2","239","8","798","172","5","1","2","1","111113","1111111111113A","5",,"2",,,,
"XCBJ8","2022-09-17T09:00:00","25.20","-109.30",,,"1","5","2","5","5","2","1",,,,,,,,,"10064","8","9","8","291",,"261","251",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T09:00:00","24.00","-108.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10071","5","12","8","292",,"269","262",,,,,"A",,"A","A",,,,,,,"239","48","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-17T10:00:00","21.90","-109.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10075","5","23","8","251",,"251","251",,,,,"A",,"A","A",,,,,,,"239","19","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-17T10:00:00","25.00","-109.60",,,"1","6","2","5","5","3","1",,"20","4","108","1","98","2","2","10051","8","17","8","294",,"255","240","1","280","3",,"1","5","0","0",,"4","1",,,,"239","59","798","172","5","1","2","1","111411","111111111111A1","5",,"2",,,,
"XCBR6","2022-09-17T10:00:00","23.90","-108.10",,,"1","4","0","0",,,"1","0","320","3","5",,"98","3","0","10067","5","9","0","290","0","272","266","1","300","2","2","1","4","8","0",,"0","1",,,,"239","38","992","114","5","1","2","1","111111","111111111111A1",,"1","0",,,,"4"
"VRIZ9","2022-09-17T11:00:00","21.80","-109.70",,,"1","5","2","5","3","3","1",,,,,,,,,"10071","6","17","8","252",,"252","252",,,,,"A",,"A","A",,,,,,,"239","19","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-17T11:00:00","24.80","-109.80",,,"1","5","2","5","5","4","1",,,,,,,,,"10052","5","19","8","290",,"261","250",,,,,"A",,"A","A",,,,,,,"239","49","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T11:00:00","23.80","-108.00",,,"1","5","2","5","3","3","1",,,,,,,,,"10064","0","2","8","287",,"268","262",,,,,"A",,"A","A",,,,,,,"239","38","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-17T12:00:00","21.70","-109.50",,,"1","5","2","5","3","3","1",,,,,,,,,"10078","5","4","8","253",,"253","253",,,,,"A",,"A","A",,,,,,,"239","19","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-17T12:00:00","24.60","-110.00",,,"1","5","2","5","5","4","1",,,,,,,,,"10058","5","5","8","287",,"259","249",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-17T13:00:00","21.50","-109.30",,,"1","5","2","5","3","3","1",,,,,,,,,"10084","3","9","8","253",,"253","253",,,,,"A",,"A","A",,,,,,,"239","19","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T13:00:00","23.50","-107.80",,,"1","5","2","5","3","3","1",,,,,,,,,"10069","3","2","8","286",,"261","253",,,,,"A",,"A","A",,,,,,,"239","37","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-17T14:00:00","21.40","-109.10",,,"1","5","2","5","3","3","1",,,,,,,,,"10085","1","14","8","257",,"257","257",,,,,"A",,"A","A",,,,,,,"239","19","798","172","5","1","2","2","F1FF13","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T14:00:00","23.30","-107.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10072","3","8","8","297",,"261","248",,,,,"A",,"A","A",,,,,,,"239","37","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-17T15:00:00","21.20","-108.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10084","0","6","8","282",,"267","263",,,,,"A",,"A","A",,,,,,,"239","18","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T15:00:00","23.20","-107.50",,,"1","5","2","5","3","3","1",,,,,,,,,"10073","1","8","8","319",,"276","262",,,,,"A",,"A","A",,,,,,,"239","37","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-17T16:00:00","21.10","-108.70",,,"1","5","2","5","3","3","1",,,,,,,,,"10086","0","2","8","289",,"271","265",,,,,"A",,"A","A",,,,,,,"239","18","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-17T18:00:00","20.80","-108.20",,,"1","5","2","5","3","3","1",,,,,,,,,"10081","8","3","8","299",,"280","274",,,,,"A",,"A","A",,,,,,,"239","8","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-17T19:00:00","20.70","-108.00",,,"1","5","2","5","3","3","1",,,,,,,,,"10077","8","8","8","292",,"274","268",,,,,"A",,"A","A",,,,,,,"239","8","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T19:00:00","22.70","-107.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10066","8","9","8","353",,"300","285",,,,,"A",,"A","A",,,,,,,"239","27","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-17T20:00:00","22.50","-106.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10059","8","15","8","337",,"295","282",,,,,"A",,"A","A",,,,,,,"239","26","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-17T21:00:00","20.40","-107.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10066","8","15","8","298",,"283","278",,,,,"A",,"A","A",,,,,,,"239","7","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-17T22:00:00","20.30","-107.40",,,"1","4","0","0","3","3","1",,,,,,,"10",,"10058","8","19","0","302","0","283","277",,,,,,"A",,,,,,,,,"239","7","992","114","5","1","2","2","F1FF11","1AA1A1111A8AA1",,"3",,,,,"4"
"VRIZ9","2022-09-17T23:00:00","20.10","-107.20",,,"1","5","2","5","9",,"1",,,,,,,,,"10055","6","15","8","308",,"279","269",,,,,"A",,"A","A",,,,,,,"239","7","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRIZ9","2022-09-18T00:00:00","20.00","-107.00",,,"1","5","2","5","3","3","1",,,,,,,,,"10054","6","12","8","304",,"279","272",,,,,"A",,"A","A",,,,,,,"239","7","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T01:00:00","21.80","-106.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10043","5","6","8","322",,"285","274",,,,,"A",,"A","A",,,,,,,"239","16","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T02:00:00","21.70","-106.20",,,"1","5","2","5","9",,"1",,,,,,,,,"10054","3","15","8","308",,"277","267",,,,,"A",,"A","A",,,,,,,"239","16","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T03:00:00","21.70","-106.20",,,"1","5","2","5","9",,"1",,,,,,,,,"10052","0","13","8","296",,"269","260",,,,,"A",,"A","A",,,,,,,"239","16","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T05:00:00","21.50","-106.10",,,"1","5","2","5","3","2","1",,,,,,,,,"10077","3","24","8","243",,"237","235",,,,,"A",,"A","A",,,,,,,"239","16","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T06:00:00","21.50","-106.00",,,"1","5","2","5","3","2","1",,,,,,,,,"10077","1","25","8","251",,"245","242",,,,,"A",,"A","A",,,,,,,"239","16","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T07:00:00","21.40","-105.90",,,"1","5","2","5","3","2","1",,,,,,,,,"10064","8","10","8","252",,"245","242",,,,,"A",,"A","A",,,,,,,"239","15","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-18T08:00:00","24.70","-109.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10049","8","5","8","287",,"248","234",,,,,"A",,"A","A",,,,,,,"239","49","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T08:00:00","21.40","-105.90",,,"1","5","2","5","3","1","1",,,,,,,,,"10063","8","15","8","260",,"244","238",,,,,"A",,"A","A",,,,,,,"239","15","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-18T09:00:00","24.90","-109.70",,,"1","5","2","5","1","3","1",,,,,,,,,"10042","8","8","8","290",,"255","241",,,,,"A",,"A","A",,,,,,,"239","49","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T09:00:00","21.40","-105.90",,,"1","6","2","5","3","1","1",,"320","3","26","1","97","3","2","10060","6","16","8","270",,"252","245","1","260","8","8","8","5","6","9",,"4","2",,,,"239","15","798","172","5","1","2","1","211111","111111111111A1","5",,"2",,,,
"XCBJ8","2022-09-18T10:00:00","25.00","-109.60",,,"1","6","2","5","1","3","1",,"220","4","87","1","98","2","2","10040","8","10","8","291",,"257","245","1","290","1",,"4","5","0","0",,"5","1",,,,"239","59","798","172","5","1","2","1","111111","111111111111A1","5",,"2",,,,
"XCBJ8","2022-09-18T11:00:00","25.20","-109.40",,,"1","5","2","5","1","3","1",,,,,,,,,"10043","5","6","8","292",,"261","250",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-18T12:00:00","25.40","-109.30",,,"1","5","2","5","1","3","1",,"270","4","98","1","98",,,"10052","3","10","8","292",,"261","250",,,"0","0","0","9","0","0",,,,,,,"239","59","798","172","5","1","2","1","F13111","111AA1111A1AA1","5",,,,,,
"XCBJ8","2022-09-18T13:00:00","25.50","-109.10",,,"1","5","2","5","1","3","1",,,,,,,,,"10055","3","16","8","291",,"260","248",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T13:00:00","21.40","-105.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10050","5","5","8","274",,"258","252",,,,,"A",,"A","A",,,,,,,"239","15","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-18T14:00:00","25.50","-109.00",,,"1","5","2","5","1","2","1",,,,,,,,,"10060","1","17","8","288",,"254","242",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T14:00:00","21.40","-105.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10056","3","6","8","281",,"260","252",,,,,"A",,"A","A",,,,,,,"239","15","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-18T15:00:00","25.50","-109.00",,,"1","5","2","5","1","2","1",,,,,,,,,"10059","1","7","8","292",,"258","246",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T15:00:00","21.40","-105.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10053","0","6","8","295",,"266","255",,,,,"A",,"A","A",,,,,,,"239","15","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T18:00:00","21.40","-105.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10066","0","12","8","323",,"282","269",,,,,"A",,"A","A",,,,,,,"239","15","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-18T22:00:00","21.60","-106.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10038","6","18","8","323",,"280","266",,,,,"A",,"A","A",,,,,,,"239","16","798","172","5","1","2","2","F1FF21","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-19T01:00:00","21.40","-105.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10050","3","11","8","293",,"262","251",,,,,"A",,"A","A",,,,,,,"239","15","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-19T03:00:00","21.10","-105.90",,,"1","6","2","5","9",,"1",,"140","3","72","1","97","25","6","10055","1","12","8","294",,"262","251","1","300",,,"7",,"2","A",,"4","8",,,,"239","15","798","172","5","1","2","1","111111","111111111181A1","5",,"6",,,,
"XCBR6","2022-09-19T04:00:00","20.90","-105.90",,,"1","5","2","5","4","2","1",,,,,,,,,"10061","3","11","8","294",,"265","254",,,,,"A",,"A","A",,,,,,,"239","5","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-19T06:00:00","25.50","-109.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10048","0","1","8","302",,"272","262",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-19T07:00:00","25.30","-109.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10051","5","1","8","302",,"273","264",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-19T08:00:00","25.20","-109.50",,,"1","5","2","5","9",,"1",,,,,,,,,"10052","5","0","8","301",,"270","259",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-19T09:00:00","25.00","-109.60",,,"1","5","2","5","5","3","1",,,,,,,,,"10047","8","2","8","298",,"268","258",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-19T09:00:00","20.60","-105.80",,,"1","6","2","5","9",,"1",,,"3",,"1","97","60","2","10074","5","2","8","247",,"238","235","1","280","8","8","8","5","7","0",,"4","4",,,,"239","5","798","172","5","1","2","1","111711","111111111111A1","5",,"2",,,,
"XCBJ8","2022-09-19T10:00:00","24.80","-109.80",,,"1","6","2","5","5","3","1",,"350","4","51","1","98","2","2","10045","8","6","8","298",,"266","255","1","280","4","1","4","5","8","0",,,,,,,"239","49","798","172","5","1","2","1","111111","11111111111AA1","5",,"2",,,,
"XCBJ8","2022-09-19T11:00:00","24.60","-110.00",,,"1","5","2","5","5","3","1",,"360","4","46","1","98",,,"10047","5","6","8","296",,"257","243",,,"0","0","0","9","0","0",,,,,,,"238","40","798","172","5","1","2","1","F11111","111AA1111A1AA1","5",,,,,,
"XCBR6","2022-09-19T14:00:00","20.00","-105.50",,,"1","5","2","5","9",,"1",,,,,,,,,"10089","3","20","8","255",,"243","238",,,,,"A",,"A","A",,,,,,,"239","5","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"SVBY3","2022-09-19T19:00:00","22.00","-107.50",,,"1","4","0","0",,,"1","0","130","4","144",,"98",,,"10100",,,"0","290",,,,"1","290","8",,,"A",,,,,"5","13",,"8","239","27","992","114","5","1","2","2","11431F","111AA11AA1133A",,"3",,,,,"4"
