"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","IND_FOR_PRECIP"
"KSFF","2022-09-23T20:00:00","29.40","48.00",,,"1","5","2","5","1","1","1",,,,,,,,,"10054","0","5","8","337",,"235","190",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-23T21:00:00","29.20","48.20",,,"1","5","2","5","3","2","1",,,,,,,,,"10054","8","1","8","310",,"218","174",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-23T22:00:00","29.00","48.40",,,"1","5","2","5","3","3","1",,,,,,,,,"10054","5","3","8","320",,"226","182",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-23T23:00:00","29.00","48.70",,,"1","5","2","5","3","4","1",,,,,,,,,"10053","5","2","8","327",,"246","213",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-24T00:00:00","28.80","49.00",,,"1","5","2","5","3","4","1",,,,,,,,,"10050","8","4","8","316",,"242","212",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-24T01:00:00","28.80","49.30",,,"1","5","2","5","2","4","1",,,,,,,,,"10053",,,"8","316",,"256","234",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA","5",,,,
"KSFF","2022-09-24T02:00:00","28.70","49.60",,,"1","5","2","5","2","4","1",,,,,,,,,"10055",,,"8","312",,"248","223",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA","5",,,,
"KSFF","2022-09-24T03:00:00","28.50","49.90",,,"1","5","2","5","3","4","1",,,,,,,,,"10059",,,"8","296",,"241","218",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","2","F1FF11","1AAAA1111A8AAA","5",,,,
"KSFF","2022-09-24T15:00:00","27.00","49.70",,,"1","5","2","5","9",,"1",,,,,,,,,"10035","5","2","8","318",,"251","226",,,,,"A",,"A","A",,,,,,,"218","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-24T16:00:00","27.00","49.60",,,"1","5","2","5","9",,"1",,,,,,,,,"10039","3","5","8","331",,"270","249",,,,,"A",,"A","A",,,,,,,"218","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-24T17:00:00","27.00","49.60",,,"1","5","2","5","9",,"1",,,,,,,,,"10043","3","10","8","321",,"261","240",,,,,"A",,"A","A",,,,,,,"218","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-24T18:00:00","27.00","49.60",,,"1","5","2","5","9","0","1",,,,,,,,,"10043","0","8","8","328",,"264","240",,,,,"A",,"A","A",,,,,,,"218","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-24T20:00:00","27.00","49.60",,,"1","5","2","5","9","0","1",,,,,,,,,"10036","8","8","8","335",,"246","210",,,,,"A",,"A","A",,,,,,,"218","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-24T21:00:00","27.00","49.60",,,"1","5","2","5","9","0","1",,,,,,,,,"10033","8","9","8","333",,"230","183",,,,,"A",,"A","A",,,,,,,"218","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-24T22:00:00","27.00","49.60",,,"1","5","2","5","9","0","1",,,,,,,,,"10028","5","13","8","320",,"227","186",,,,,"A",,"A","A",,,,,,,"218","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-24T23:00:00","27.00","49.60",,,"1","5","2","5","9","0","1",,,,,,,,,"10021","8","14","8","318",,"236","201",,,,,"A",,"A","A",,,,,,,"218","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-25T00:00:00","27.00","49.60",,,"1","5","2","5","9","0","1",,,,,,,,,"10023","5","10","8","309",,"228","193",,,,,"A",,"A","A",,,,,,,"218","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-25T01:00:00","27.00","49.60",,,"1","5","2","5","9","0","1",,,,,,,,,"10026","5","1","8","302",,"236","208",,,,,"A",,"A","A",,,,,,,"218","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-25T13:00:00","28.60","49.60",,,"1","5","2","5","7","3","1",,,,,,,,,"10018","5","4","8","359",,"276","248",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-25T14:00:00","28.70","49.30",,,"1","5","2","5","7","3","1",,,,,,,,,"10022","1","7","8","346",,"271","245",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-25T16:00:00","28.80","48.80",,,"1","5","2","5","6","3","1",,,,,,,,,"10029","0","11","8","343",,"269","243",,,,,"A",,"A","A",,,,,,,"218","88","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-25T17:00:00","28.90","48.50",,,"1","5","2","5","6","3","1",,,,,,,,,"10038","3","16","8","343",,"255","221",,,,,"A",,"A","A",,,,,,,"218","88","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-25T18:00:00","29.00","48.30",,,"1","5","2","5","6","3","1",,,,,,,,,"10048","3","20","8","340",,"242","201",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-25T19:00:00","29.00","48.20",,,"1","5","2","5","6","3","1",,,,,,,,,"10054","3","25","8","333",,"234","190",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-25T20:00:00","29.00","48.20",,,"1","5","2","5","6","2","1",,,,,,,,,"10050","0","12","8","329",,"227","179",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-25T21:00:00","29.00","48.20",,,"1","5","2","5","6","1","1",,,,,,,,,"10053","3","5","8","323",,"226","182",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-25T22:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10052","5","2","8","314",,"220","176",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-25T23:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10052","3","2","8","307",,"210","160",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T00:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10053","3","1","8","302",,"208","159",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T01:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10054","3","3","8","297",,"205","158",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T02:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10066","3","14","8","291",,"199","149",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T03:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10077","3","24","8","291",,"189","129",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T04:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10082","1","27","8","288",,"187","127",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T05:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10087","3","21","8","292",,"190","130",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T06:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10087","0","10","8","300",,"192","130",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T07:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10085","0","3","8","315",,"203","142",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T08:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10084","8","3","8","332",,"204","133",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T09:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10077","8","10","8","345",,"218","154",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T10:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10068","8","17","8","356",,"224","159",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T11:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10059","5","25","8","366",,"231","167",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T13:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10063","5","5","8","375",,"235","170",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F3FF12","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T14:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10066","1","6","8","365",,"233","172",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T16:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10070","3","7","8","336",,"207","136",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF12","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T17:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10077","3","11","8","330",,"210","146",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T18:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10080","1","15","8","326",,"207","143",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T19:00:00","29.00","48.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10078","0","8","8","318",,"201","135",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-26T20:00:00","28.50","49.90",,,"1","5","2","5","7","3","1",,,,,,,,,"10065","8","3","8","333",,"241","202",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T20:00:00","29.00","48.10",,,"1","5","2","5","6","1","1",,,,,,,,,"10076","8","1","8","308",,"183","102",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF12","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-26T21:00:00","28.60","49.80",,,"1","5","2","5","7","3","1",,,,,,,,,"10067","5","7","8","329",,"237","197",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-26T21:00:00","29.00","48.10",,,"1","5","2","5","6","1","1",,,,,,,,,"10077","5","4","8","302",,"174","86",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF12","1AAAA1116A8AA1","5",,,,
"WDJ4009","2022-09-26T22:00:00","28.70","49.60",,,"1","5","2","5","7","3","1",,,,,,,,,"10065","6","6","8","327",,"236","196",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-26T23:00:00","28.80","49.40",,,"1","5","2","5","7","3","1",,,,,,,,,"10062","8","3","8","319",,"233","196",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-27T00:00:00","28.80","49.20",,,"1","5","2","5","7","3","1",,,,,,,,,"10067","5","0","8","314",,"233","198",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-27T01:00:00","28.90","48.90",,,"1","5","2","5","6","3","1",,,,,,,,,"10072","3","7","8","310",,"224","184",,,,,"A",,"A","A",,,,,,,"218","88","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T01:00:00","29.00","48.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10078","3","5","8","263",,"149","59",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF12","1AAAA1166A8AA1","5",,,,
"WDJ4009","2022-09-27T02:00:00","29.00","48.80",,,"1","5","2","5","6","3","1",,,,,,,,,"10076","3","14","8","303",,"220","181",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T02:00:00","29.00","48.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10080","3","8","8","253",,"142","50",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF12","1AAAA1166A8AA1","5",,,,
"WDJ4009","2022-09-27T03:00:00","29.00","48.60",,,"1","5","2","5","6","3","1",,,,,,,,,"10079","1","12","8","293",,"210","169",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T03:00:00","29.00","48.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10081","1","7","8","248",,"135","34",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF12","1AAAA1166A8AA1","5",,,,
"WDJ4009","2022-09-27T04:00:00","29.10","48.30",,,"1","5","2","5","7","3","1",,,,,,,,,"10085","3","13","8","309",,"207","154",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T04:00:00","29.00","48.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10086","3","8","8","312",,,,,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF14","1AAAA1119A8AA1","5",,,,
"WDJ4009","2022-09-27T05:00:00","29.20","48.10",,,"1","5","2","5","7","3","1",,,,,,,,,"10094","3","18","8","294",,"186","119",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T05:00:00","29.00","48.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10090","3","10","8","324",,"175","66",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF14","1AAAA1116A8AA1","5",,,,
"WDJ4009","2022-09-27T06:00:00","29.40","48.00",,,"1","5","2","5","7","3","1",,,,,,,,,"10100","1","21","8","310",,"195","129",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T06:00:00","29.00","48.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10093","1","12","8","339",,"181","71",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF14","1AAAA1116A8AA1","5",,,,
"WGAH","2022-09-27T07:00:00","29.00","48.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10095","1","9","8","362",,"190","73",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF14","1AAAA1116A8AA1","5",,,,
"WDJ4009","2022-09-27T08:00:00","29.30","47.90",,,"1","5","2","5","6","1","1",,,,,,,,,"10095","0","1","8",,,"250","159",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F7FF14","1AAAA1666A8AA1","5",,,,
"WGAH","2022-09-27T08:00:00","29.00","48.30",,,"1","5","2","5","2","1","1",,,,,,,,,"10091","0","1","8","331",,"194","111",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-27T09:00:00","29.30","47.90",,,"1","5","2","5","5","1","1",,,,,,,,,"10089","8","11","8",,,,,,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F7FF14","1AAAA1999A8AA1","5",,,,
"WGAH","2022-09-27T09:00:00","29.20","48.20",,,"1","5","2","5","8","1","1",,,,,,,,,"10084","8","9","8","344",,"203","121",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T10:00:00","29.40","48.00",,,"1","5","2","5","8","2","1",,,,,,,,,"10077","8","18","8","355",,"225","163",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-27T11:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10073","8","22","8",,,,,,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F7FF14","1AAAA1999A8AA1","5",,,,
"WGAH","2022-09-27T13:00:00","29.30","47.90",,,"1","5","2","5","5","1","1",,,,,,,,,"10067","5","9","8","360",,"211","129",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T14:00:00","29.30","47.90",,,"1","5","2","5","5","1","1",,,,,,,,,"10067","0","1","8","348",,"206","126",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-27T16:00:00","29.30","47.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10076","3","5","8","325",,"190","105",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF12","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T16:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10072","3","5","8","328",,"185","90",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF12","1AAAA1116A8AA1","5",,,,
"WDJ4009","2022-09-27T17:00:00","29.30","47.90",,,"1","4","0","0",,,"1",,,,,,,,,"10081","3","11","0","313","0","177","83",,,,,,"A",,,,,,,,,"218","97","992","114","5","0",,"1","F1FF12","1AAAA1116A8AA1",,"1",,,"4"
"WGAH","2022-09-27T17:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10077","3","10","8","316",,"176","80",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF12","1AAAA1116A8AA1","5",,,,
"WGAH","2022-09-27T18:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10078","1","11","8","303",,"182","104",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF12","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-27T19:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10082","1","7","8","289",,"176","101",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T19:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10078","0","6","8","282",,"179","113",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-27T20:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10079","8","2","8","279",,"190","138",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T20:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10076","8","1","8","268",,"162","87",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1116A8AA1","5",,,,
"WGAH","2022-09-27T21:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10073","8","5","8","265",,"168","103",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-27T22:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10071","6","7","8","263",,"162","92",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1116A8AA1","5",,,,
"WGAH","2022-09-27T23:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10069","5","6","8","257",,"156","82",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1166A8AA1","5",,,,
"KSFF","2022-09-28T00:00:00","28.70","49.80",,,"1","5","2","5","7","3","1",,,,,,,,,"10049","6","6","8","318",,"234","198",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-28T00:00:00","29.40","48.00",,,"1","5","2","5","1","1","1",,,,,,,,,"10066","8","7","8","273",,"173","109",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T01:00:00","28.70","49.50",,,"1","5","2","5","7","3","1",,,,,,,,,"10052","3","1","8","315",,"235","201",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-28T01:00:00","29.20","48.20",,,"1","5","2","5","3","2","1",,,,,,,,,"10066","5","5","8","275",,"179","120",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T02:00:00","28.80","49.30",,,"1","5","2","5","7","3","1",,,,,,,,,"10056","3","6","8","306",,"237","208",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-28T02:00:00","28.80","49.30",,,"1","4","0","0","2","4","1",,,,,,,,,"10067","6","3","0","296","0","214","175",,,,,,"A",,,,,,,,,"218","89","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,"4"
"WGAH","2022-09-28T02:00:00","29.00","48.50",,,"1","5","2","5","3","3","1",,,,,,,,,"10067","8","2","8","292",,"202","154",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T03:00:00","28.80","49.00",,,"1","5","2","5","6","3","1",,,,,,,,,"10060","3","11","8","295",,"224","192",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-28T03:00:00","28.70","49.60",,,"1","5","2","5","2","3","1",,,,,,,,,"10068","5","1","8","304",,"213","168",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-28T03:00:00","28.90","48.80",,,"1","5","2","5","3","4","1",,,,,,,,,"10070","0","3","8","298",,"206","159",,,,,"A",,"A","A",,,,,,,"218","88","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T04:00:00","28.90","48.70",,,"1","5","2","5","6","3","1",,,,,,,,,"10064","3","11","8","307",,"227","191",,,,,"A",,"A","A",,,,,,,"218","88","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WDJ4009","2022-09-28T04:00:00","28.60","49.80",,,"1","5","2","5","2","3","1",,,,,,,,,"10071","3","3","8","344",,"230","177",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-28T04:00:00","28.80","49.20",,,"1","5","2","5","3","4","1",,,,,,,,,"10069","0","3","8","310",,"218","173",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T05:00:00","28.90","48.40",,,"1","5","2","5","6","4","1",,,,,,,,,"10071","3","15","8","319",,"229","188",,,,,"A",,"A","A",,,,,,,"218","88","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"WGAH","2022-09-28T05:00:00","28.70","49.50",,,"1","5","2","5","2","4","1",,,,,,,,,"10069","0","2","8","318",,"227","185",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T06:00:00","29.00","48.20",,,"1","5","2","5","6","3","1",,,,,,,,,"10075","1","15","8","330",,"221","168",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
