"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4401552","2018-09-27T16:00:00","19.92","-26.15",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","265",,,,,,,,,,,,,"283","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRED4","2018-09-27T16:00:00","15.40","-20.90",,,"1","5","2","5","1","2","1",,"350","4","98","1","97","2","0","10110","6","20","8","290",,"270","260",,,"5","5","4","3","3","6",,"5","4","37","5","4","283","50","798","172","5","1","2","2","F11111","111111111A1171",,"5",,"0","37","5","4",,,,,,
"VRUR7","2018-09-27T16:00:00","19.80","-24.60",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10130",,,"8","260",,"190","152","7",,"8","8","A","7","A","A",,"27","44","5",,,"283","94","798","172","5","1","2","2","F11114","141111116A84AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-27T17:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","5",,"64",,,,,"10113",,,"8","281",,,,"9","280",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-27T17:00:00","19.92","-26.15",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","265",,,,,,,,,,,,,"283","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-27T17:00:00","19.60","-24.70",,,"1","5","2","5","5","0","1",,"50","3","82","1","97","3","1","10130",,,"8","270",,"220","198",,,,,"A",,"A","A",,"6","4",,,,"283","94","798","172","5","1","2","2","F11111","111111111A81AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-27T18:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","356",,"65",,,,,"10108",,,"8","281",,,,"9","280",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-27T19:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","351",,"59",,,,,"10112",,,"8","278",,,,"9","279",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-27T19:00:00","19.92","-26.16",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","264",,,,,,,,,,,,,"283","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"1300001","2018-09-27T20:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","349",,"48",,,,,"10116",,,"8","278",,,,"9","279",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-27T20:00:00","19.92","-26.17",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","264",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"1300001","2018-09-27T21:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","348",,"42",,,,,"10121",,,"8","278",,,,"9","279",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-27T21:00:00","19.92","-26.17",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","264",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"1300001","2018-09-27T22:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","336",,"37",,,,,"10128",,,"8","278",,,,"9","278",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-27T22:00:00","19.92","-26.18",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","264",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-27T22:00:00","19.00","-25.00",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10110",,,"8","260",,"190","152",,,"7",,"6","A","1","A",,"6","4",,,,"283","95","798","172","5","1","2","1","F11114","111111116A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-27T23:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","351",,"38",,,,,"10130",,,"8","277",,,,"9","278",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-27T23:00:00","19.92","-26.18",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"D5DS2","2018-09-27T23:00:00","16.80","-23.10",,,"1","5","2","5","5","3","1",,"30","4","67","1","98",,,"10141","2","6","8","250",,"220","207",,,"0","0","0","9","0","0",,"2","2",,,,"283","63","798","172","5","1","2","1","F11111","111AA1111A11A1",,"5",,,,,,,,,,,
"VRUR7","2018-09-27T23:00:00","18.80","-25.10",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10110",,,"8","260",,"190","152",,,"7",,"6","A","1","A",,"6","4",,,,"283","85","798","172","5","1","2","1","F11114","111111116A11AA",,"5",,"1",,,,,,,,,
"VRVN8","2018-09-27T23:00:00","15.30","-20.20",,,"1","6","2","5","4","3","1",,"340","4","93","1","98","2","2","10080",,,"8","280",,"250","237","1","290","8","8","7","3","A","A",,"5","4","36","5","4","283","50","798","172","5","1","2","1","111111","1111111111111A",,"5",,"2",,,,,,,,,
"1300001","2018-09-28T00:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","346",,"50",,,,,"10125",,,"8","274",,,,"9","278",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T00:00:00","19.92","-26.18",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-28T00:00:00","18.70","-25.10",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10130",,,"8","250",,"190","158",,,"7",,"7","3","7","A",,"6","4",,,,"283","85","798","172","5","1","2","1","F11112","111111111A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T01:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","338",,"49",,,,,"10119",,,"8","274",,,,"9","278",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T01:00:00","19.92","-26.19",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRRA4","2018-09-28T01:00:00","14.70","-27.00",,,"1","6","2","5","1","3","1",,"40","4","36","1","98","3","2","10130",,,"8","250",,"240","235","1","240","4","4","1","6","5","7",,"5","1","6","5","1","283","47","798","172","5","1","2","1","411111","1111111111111A",,"5",,"2",,,,,,,,,
"VRUR7","2018-09-28T01:00:00","18.50","-25.20",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10130",,,"8","260",,"190","152",,,"9","9","6","A","1","A",,"6","4",,,,"283","85","798","172","5","1","2","1","F11114","111111116A41AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T02:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","336",,"55",,,,,"10110",,,"8","273",,,,"9","278",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T02:00:00","19.91","-26.19",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"1300001","2018-09-28T03:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","338",,"70",,,,,"10103",,,"8","274",,,,"9","277",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T03:00:00","19.91","-26.20",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"1300001","2018-09-28T04:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","336",,"70",,,,,"10099",,,"8","274",,,,"9","277",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T04:00:00","19.91","-26.20",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"1300001","2018-09-28T05:00:00","11.48","-23.00",,,"1","5","2","5",,,"11","5","343",,"73",,,,,"10097",,,"8","274",,,,"9","277",,,,,,,,,,,,,"283","13","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T05:00:00","19.91","-26.21",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRRA4","2018-09-28T05:00:00","15.50","-26.80",,,"1","4","0","0","8","2","1","0","50","4","77",,"98","3","0","10120","7","10","0","260","0","230","215","1","280","8","6","5","6","3","A",,,,"0",,,"283","56","992","114","5","1","2","1","111111","11111111111A31",,,"1","0","0",,,,,,,,"4"
"1300001","2018-09-28T06:00:00","11.48","-23.00",,,"1","5","2","5",,,"11","5","351",,"65",,,,,"10102",,,"8","274",,,,"9","276",,,,,,,,,,,,,"283","13","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T06:00:00","19.90","-26.21",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"ELZU2","2018-09-28T06:00:00","10.60","-26.70",,,"1","6","2","5","8","3","1",,"310","4","26","1","98",,"1","10086","7","8","8","270",,"250","241","1","290","3","1","4","4","8","4",,"2","2",,,,"283","6","798","172","5","1","2","1","111111","111A11111111A1",,"5",,"1",,,,,,,,,
"VRUR7","2018-09-28T06:00:00","17.50","-25.70",,,"1","5","2","5","5","3","1",,"50","3","103","1","97","2","1","10110",,,"8","260",,"190","152",,,,,"7",,"7","8",,"6","4",,,,"283","75","798","172","5","1","2","1","F11114","111111116A81AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T07:00:00","11.48","-23.00",,,"1","5","2","5",,,"11","5","354",,"61",,,,,"10105",,,"8","274",,,,"9","276",,,,,,,,,,,,,"283","13","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T07:00:00","19.89","-26.22",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-28T07:00:00","17.30","-25.80",,,"1","5","2","5","5","3","1",,"50","3","103","1","97","2","1","10110",,,"8","260",,"190","152",,,,,"A",,"A","A",,"6","4",,,,"283","75","798","172","5","1","2","1","F11114","111111116A81AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T08:00:00","11.48","-23.00",,,"1","5","2","5",,,"11","5","3",,"63",,,,,"10109",,,"8","274",,,,"9","276",,,,,,,,,,,,,"283","13","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T08:00:00","19.88","-26.23",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","262",,,,,,,,,,,,,"283","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-28T08:00:00","17.10","-25.90",,,"1","5","2","5","5","3","1",,"50","3","103","1","97","2","1","10100",,,"8","260",,"190","152",,,,,"A",,"A","A",,"6","4",,,,"283","75","798","172","5","1","2","2","F11114","111111116A81AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T09:00:00","11.48","-23.00",,,"1","5","2","5",,,"11","5","8",,"60",,,,,"10108",,,"8","274",,,,"9","275",,,,,,,,,,,,,"283","13","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T09:00:00","19.88","-26.24",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","262",,,,,,,,,,,,,"283","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-28T09:00:00","16.80","-26.00",,,"1","6","2","5","4","3","1",,"70","3","26","1","98","3","1","10100",,,"8","270",,"200","164","7","240","4","4","6","3","5","9",,"3","4",,,,"283","66","798","172","5","1","2","2","111114","111111111111AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T10:00:00","11.48","-23.00",,,"1","5","2","5",,,"11","5","21",,"61",,,,,"10115",,,"8","275",,,,"9","275",,,,,,,,,,,,,"283","13","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"VRUR7","2018-09-28T10:00:00","16.70","-25.10",,,"1","6","2","5","4","3","1",,"60","3","26","1","98","3","1","10100",,,"8","270",,"200","164","7","240","4","4","6","3","7","8",,"6","4",,,,"283","65","798","172","5","1","2","2","111114","111111111111AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T11:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","19",,"47",,,,,"10113",,,"8","275",,,,"9","275",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"D5DS2","2018-09-28T11:00:00","14.00","-24.40",,,"1","5","2","5","5","4","1",,"360","4","77","1","98",,,"10122","2","12","8","260",,"230","218",,,"1","1","1","4","A","A",,"2","2",,,,"283","44","798","172","5","1","2","2","F11111","111AA1111A11A1",,"5",,,,,,,,,,,
"1300001","2018-09-28T12:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","48",,"45",,,,,"10115",,,"8","276",,,,"9","275",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"ELZU2","2018-09-28T12:00:00","11.90","-26.20",,,"1","6","2","5","1","3","1",,"20","4","72","1","97","2","2","10123",,,"8","293",,"258","243","1","290","6","3","5","6","1","0",,"4","1","9","10","3","283","16","798","172","5","1","2","2","111111","1111111111111A",,"5",,"2",,,,,,,,,
"VRUR7","2018-09-28T12:00:00","16.20","-26.20",,,"1","6","2","5","4","3","1",,"90","3","26","1","98","3","2","10100",,,"8","270",,"210","181","7","230","7","7","9","6","5","8",,"6","4",,,,"283","66","798","172","5","1","2","2","411112","111111111111AA",,"5",,"2",,,,,,,,,
"1300001","2018-09-28T13:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","49",,"35",,,,,"10108",,,"8","277",,,,"9","276",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"VRRA4","2018-09-28T13:00:00","16.80","-26.50",,,"1","6","2","5","1","2","1",,"50","4","134","1","97","3","2","10120",,,"8","280",,"250","237","1","260","5","5","4","6","4","4",,"5","2","6","5","2","283","66","798","172","5","1","2","2","111111","1111111111111A",,"5",,"2",,,,,,,,,
"1300001","2018-09-28T14:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","47",,"34",,,,,"10099",,,"8","277",,,,"9","276",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-28T15:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","63",,"29",,,,,"10093",,,"8","279",,,,"9","276",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"VRUR7","2018-09-28T15:00:00","15.70","-26.40",,,"1","6","2","5","4","3","1",,"20","3","67","1","97",,,"10100",,,"8","260",,"190","152","7",,"7","7","1","6","4","5",,"6","4","5","6","4","283","56","798","172","5","1","2","2","711114","111AA11166111A",,"5",,,,,,,,,,,
"1300001","2018-09-28T16:00:00","11.49","-22.99",,,"1","5","2","5",,,"11",,"80",,"29",,,,,"10089",,,"8","279",,,,"9","277",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T16:00:00","19.88","-26.32",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-28T16:00:00","15.50","-26.50",,,"1","6","2","5","4","3","1",,"20","3","62","1","97",,,"10100",,,"8","260",,"190","152","7",,"6","6","4","5","4","5",,"6","4","5","6","4","283","56","798","172","5","1","2","2","711114","111AA11166111A",,"5",,,,,,,,,,,
"1300001","2018-09-28T17:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","67",,"22",,,,,"10087",,,"8","280",,,,"9","277",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T17:00:00","19.88","-26.34",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"1300001","2018-09-28T18:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","75",,"20",,,,,"10089",,,"8","282",,,,"9","277",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T18:00:00","19.88","-26.35",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-28T18:00:00","15.10","-26.60",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10090",,,"8","260",,"200","170",,,"9","9","4","A","4","4",,"6","4",,,,"283","56","798","172","5","1","2","2","F11112","111111111A41AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T19:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","133",,"20",,,,,"10093",,,"8","279",,,,"9","277",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T19:00:00","19.88","-26.37",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-28T19:00:00","14.90","-26.60",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10090",,,"8","260",,"200","170",,,"4",,"4","A","4","4",,"6","4",,,,"283","46","798","172","5","1","2","2","F11112","111111111A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T20:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","106",,"18",,,,,"10098",,,"8","278",,,,"9","277",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T20:00:00","19.88","-26.39",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","263",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-28T20:00:00","14.70","-26.70",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10080",,,"8","260",,"200","170",,,"9","9","5","A","4","4",,"6","4",,,,"283","46","798","172","5","1","2","1","F11112","111111111A41AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T21:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","105",,"24",,,,,"10105",,,"8","278",,,,"9","279",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T21:00:00","19.88","-26.40",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","262",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-28T21:00:00","14.50","-26.80",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10080",,,"8","260",,"200","170",,,"4",,"4","A","4","4",,"6","4",,,,"283","46","798","172","5","1","2","1","F11112","111111111A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T22:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","132",,"25",,,,,"10117",,,"8","277",,,,"9","278",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T22:00:00","19.88","-26.41",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","262",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-28T22:00:00","14.20","-26.80",,,"1","5","2","5","5","3","1",,"60","3","82","1","97","3","1","10090",,,"8","260",,,,,,"4","4","4","4","4","4",,"6","4",,,,"283","46","798","172","5","1","2","1","F11114","111111119A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-28T23:00:00","11.49","-22.99",,,"1","5","2","5",,,"11",,"140",,"27",,,,,"10123",,,"8","277",,,,"9","277",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-28T23:00:00","19.89","-26.42",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","262",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"D5DS2","2018-09-28T23:00:00","11.50","-26.10",,,"1","5","2","5","5","3","1",,"50","4","77","1","98",,,"10121","2","19","8","250",,"220","207",,,"1","1","1","4","A","A",,"2","2",,,,"283","16","798","172","5","1","2","1","F11111","111AA1111A11A1",,"5",,,,,,,,,,,
"VRUR7","2018-09-28T23:00:00","14.00","-27.00",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10080",,,"8","260",,,,,,"4",,"4","A","4","4",,"6","4",,,,"283","47","798","172","5","1","2","1","F11114","111111119A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-29T00:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","129",,"22",,,,,"10122",,,"8","277",,,,"9","277",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-29T00:00:00","19.90","-26.43",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","262",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"ELZU2","2018-09-29T00:00:00","14.20","-25.10",,,"1","6","2","5","1","3","1",,"120","4","41","1","97","2","0","10133","2","16","8","259",,"241","233","1","290","2",,"A","A","A","A",,"5","2","31","13","4","283","45","798","172","5","1","2","1","111111","11111111111111",,"5",,"0",,,,,,,,,
"VRUR7","2018-09-29T00:00:00","13.90","-27.00",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10080",,,"8","260",,,,,,"4",,"4","A","4","4",,"6","4",,,,"283","37","798","172","5","1","2","1","F11116","111111119A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-29T01:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","132",,"24",,,,,"10118",,,"8","276",,,,"9","278",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-29T01:00:00","19.90","-26.44",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","262",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"VRRA4","2018-09-29T01:00:00","18.50","-25.80",,,"1","6","2","5","1","2","1",,"40","4","139","1","98","3","2","10140",,,"8","250",,"230","220","1","220","4","4","1","5","5","4",,"5","4","6","5","4","283","85","798","172","5","1","2","1","411111","1111111111111A",,"5",,"2",,,,,,,,,
"VRUR7","2018-09-29T01:00:00","13.70","-27.00",,,"1","5","2","5","5","3","1",,"50","3","82","1","97","3","1","10090",,,"8","260",,,,,,"7","7","6","A","1","A",,"6","4",,,,"283","37","798","172","5","1","2","1","F11116","111111119A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-29T02:00:00","11.49","-22.99",,,"1","5","2","5",,,"11","5","138",,"13",,,,,"10111",,,"8","274",,,,"9","278",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4401552","2018-09-29T02:00:00","19.91","-26.45",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","262",,,,,,,,,,,,,"283","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
