"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"2201552","2018-09-15T17:00:00","22.49","136.51",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-15T17:00:00","25.16","136.91",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-15T17:00:00","27.66","134.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","282",,,,,,,,,,,,,"227","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201554","2018-09-15T17:01:00","20.81","131.42",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-15T18:00:00","25.16","136.93",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","288",,,,,,,,,,,,,"227","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-15T18:00:00","20.80","131.42",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-15T18:00:00","27.65","134.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","282",,,,,,,,,,,,,"227","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"WAPU","2018-09-15T18:00:00","24.10","136.90",,,"1","5","2","5","7","4","1",,"110","4","67","1","98",,,"10133","4","0","8","260",,"240",,"231",,,,,"A",,"A","A",,,,,,,"227","46","798","172","5","1","2","1","F11111","111AA1111A8AA1",,"5",,,,,,
"2201552","2018-09-15T18:01:00","22.48","136.50",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-15T19:00:00","22.47","136.49",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-15T19:00:00","25.15","136.94",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","287",,,,,,,,,,,,,"227","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-15T19:00:00","20.80","131.42",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-15T19:00:00","27.64","134.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","281",,,,,,,,,,,,,"227","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-15T20:00:00","22.46","136.49",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-15T20:00:00","25.15","136.95",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","287",,,,,,,,,,,,,"227","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-15T20:00:00","20.79","131.42",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-15T20:00:00","27.63","134.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","281",,,,,,,,,,,,,"227","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-15T21:00:00","22.45","136.48",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-15T21:00:00","25.14","136.96",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","56","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-15T21:00:00","20.79","131.41",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,,"9","290",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-15T21:00:00","27.63","134.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","281",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-15T22:00:00","22.44","136.47",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-15T22:00:00","25.14","136.97",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","56","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-15T22:00:00","20.78","131.40",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,,"9","290",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-15T22:00:00","27.62","134.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","281",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-15T23:00:00","22.43","136.46",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-15T23:00:00","25.14","136.98",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","56","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-15T23:00:00","20.77","131.39",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,,"9","290",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-15T23:00:00","27.62","134.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","282",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-16T00:00:00","22.42","136.45",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,,"9","285",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T00:00:00","25.14","136.99",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","56","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T00:00:00","20.76","131.38",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T00:00:00","27.62","134.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"WAPU","2018-09-16T00:00:00","25.40","135.50",,,"1","5","2","5","7","4","1",,"40","4","51","1","98","2","0","10150",,,"8","290",,"280",,"276",,,"2",,"A","A","A","A",,,,"22","12","7","227","55","798","172","5","1","2","2","F11111","111111111A1A1A",,"5",,"0",,,,
"WGEB","2018-09-16T00:00:00","23.40","131.00",,,"1","6","2","5","7","5","1",,"90","3","51","1","98",,,"10155",,,"8","300",,"265",,"251","7","284","1","1","2","6","6","0",,,,"22","14","7","227","31","798","172","5","1","2","2","111111","111AA111111A1A",,"5",,,,,,
"ZCDJ9","2018-09-16T00:00:00","20.00","136.80",,,"1","6","2","5","8","3","1",,"50","4","118","1","98","2",,"10130","0","0","8","290",,"260",,"248","1","290","5","5","4","6","A","A",,"5","3",,,,"227","6","798","172","5","1","2","2","111111","1111A1111111A1",,"5",,,,,,
"2201552","2018-09-16T01:00:00","22.41","136.44",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T01:00:00","25.13","137.00",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,,"9","287",,,,,,,,,,,,,"227","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T01:00:00","27.63","134.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201554","2018-09-16T01:04:00","20.75","131.36",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-16T02:00:00","22.41","136.44",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,,"9","287",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T02:00:00","25.13","137.01",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T02:00:00","27.64","134.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-16T03:00:00","22.41","136.43",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T03:00:00","25.12","137.02",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,,"9","290",,,,,,,,,,,,,"227","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T03:00:00","20.74","131.31",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,,"9","294",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T03:00:00","27.65","134.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201553","2018-09-16T04:00:00","25.11","137.03",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,,"9","290",,,,,,,,,,,,,"227","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T04:00:00","27.66","134.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-16T04:01:00","22.40","136.43",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,,"9","287",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T04:04:00","20.73","131.29",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,,"9","296",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-16T05:00:00","22.40","136.43",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,,"9","288",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T05:00:00","25.11","137.04",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","290",,,,,,,,,,,,,"227","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T05:00:00","20.74","131.27",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,,"9","296",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T05:00:00","27.67","134.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-16T06:00:00","22.39","136.43",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,,"9","287",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T06:00:00","25.10","137.06",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,,"9","290",,,,,,,,,,,,,"227","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T06:00:00","27.68","134.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"WAPU","2018-09-16T06:00:00","26.70","134.30",,,"1","5","2","5","7","4","1",,"70","4","51","1","98",,,"10133","4","0","8","280",,"260",,"252",,,,,"A",,"A","A",,,,,,,"227","64","798","172","5","1","2","2","F11111","111AA1111A8AA1",,"5",,,,,,
"ZCDJ9","2018-09-16T06:00:00","21.40","137.00",,,"1","6","2","5","8","3","1",,"60","4","129","1","98",,"1","10120","4","0","8","300",,"260",,"243","1","290","4","4","4","4","A","0",,,,,,,"227","17","798","172","5","1","2","2","111111","111A1111111AA1",,"5",,"1",,,,
"2201554","2018-09-16T06:04:00","20.74","131.26",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,,"9","296",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-16T07:00:00","22.39","136.43",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,,"9","287",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T07:00:00","25.09","137.07",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","290",,,,,,,,,,,,,"227","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T07:00:00","20.75","131.24",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,,"9","295",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T07:00:00","27.70","134.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201554","2018-09-16T08:00:00","20.75","131.23",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,,"9","294",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T08:00:00","27.70","134.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-16T08:01:00","22.39","136.44",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,,"9","288",,,,,,,,,,,,,"227","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T08:02:00","25.09","137.08",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,,"9","289",,,,,,,,,,,,,"227","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T09:00:00","25.08","137.09",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,,"9","288",,,,,,,,,,,,,"227","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T09:00:00","20.76","131.22",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,,"9","294",,,,,,,,,,,,,"227","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T09:00:00","27.71","134.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"227","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"ZCDJ9","2018-09-16T09:00:00","22.00","137.30",,,"1","6","2","5","8","3","1",,"50","4","113","1","98",,"0","10130","4","0","8","290",,"260",,"248","1","290","3","2","1","4","8","0",,"6","2","20","12","4","227","27","798","172","5","1","2","1","111111","111A1111111111",,"5",,"0",,,,
"2201552","2018-09-16T09:02:00","22.38","136.44",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,,"9","287",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-16T10:00:00","22.38","136.45",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,,"9","285",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T10:00:00","25.07","137.10",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,,"9","288",,,,,,,,,,,,,"227","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T10:00:00","20.76","131.21",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,,"9","293",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T10:00:00","27.70","134.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"227","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-16T11:00:00","22.37","136.46",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,,"9","285",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T11:00:00","25.05","137.11",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T11:00:00","20.77","131.20",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","293",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T11:00:00","27.69","134.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"227","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-16T12:00:00","22.36","136.47",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,,"9","285",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T12:00:00","25.04","137.11",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,,"9","287",,,,,,,,,,,,,"227","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T12:00:00","20.78","131.19",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,,"9","293",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T12:00:00","27.68","134.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"WAPU","2018-09-16T12:00:00","28.10","132.80",,,"1","5","2","5","7","4","1",,"20","4","41","1","98","2","0","10157",,,"8","270",,"250",,"241",,,"1",,"A","A","A","A",,,,,,,"227","82","798","172","5","1","2","1","F11111","111111111A1AAA",,"5",,"0",,,,
"2201552","2018-09-16T13:00:00","22.35","136.48",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,,"9","285",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T13:00:00","25.03","137.12",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T13:00:00","20.78","131.18",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,,"9","292",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T13:00:00","27.66","134.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","282",,,,,,,,,,,,,"227","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-16T14:00:00","22.34","136.48",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T14:00:00","20.78","131.17",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","292",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102501","2018-09-16T14:00:00","20.00","133.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"227","3","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5201628","2018-09-16T14:00:00","27.65","134.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","281",,,,,,,,,,,,,"227","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201553","2018-09-16T14:01:00","25.02","137.12",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201552","2018-09-16T15:00:00","22.33","136.49",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T15:00:00","25.02","137.12",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T15:00:00","20.78","131.16",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,,"9","292",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5201628","2018-09-16T15:00:00","27.63","134.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","281",,,,,,,,,,,,,"227","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2201552","2018-09-16T16:00:00","22.31","136.49",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,,"9","284",,,,,,,,,,,,,"227","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201553","2018-09-16T16:00:00","25.01","137.12",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,,"9","286",,,,,,,,,,,,,"227","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2201554","2018-09-16T16:00:00","20.78","131.15",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,,"9","292",,,,,,,,,,,,,"227","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
