"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"SNDP5","2016-09-28T01:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164",,,"0","274",,,,,"1","275",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T01:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","273",,,,,"1","275",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T01:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","274",,,,,"1","275",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T01:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","274",,,,,"1","275",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T01:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164",,,"0","273",,,,,"1","275",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-28T02:00:00","21.31","-172.48",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"232","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600930","2016-09-28T02:00:00","21.55","-170.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"5100677","2016-09-28T02:00:00","28.30","-175.18",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"232","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T02:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164","6","17","0","274",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-28T02:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164",,,"0","274",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T02:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164",,,"0","274",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T02:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","275",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T02:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10166",,,"0","275",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T02:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10166",,,"0","273",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T02:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10167",,,"0","273",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T02:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10167",,,"0","273",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600930","2016-09-28T02:46:00","21.55","-170.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"5100677","2016-09-28T02:46:00","28.29","-175.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"232","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600761","2016-09-28T02:47:00","21.31","-172.48",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"232","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T02:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10167",,,"0","274",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T02:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10167",,,"0","272",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-28T03:00:00","21.31","-172.49",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"232","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600930","2016-09-28T03:00:00","21.55","-170.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"5100677","2016-09-28T03:00:00","28.29","-175.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"232","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T03:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10167","5","6","0","273",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-28T03:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10168",,,"0","272",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T03:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10168",,,"0","273",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T03:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10168",,,"0","276",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T03:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10166",,,"0","273",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T03:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10166",,,"0","274",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T03:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","275",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T03:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","273",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T03:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","274",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T03:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","273",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-28T04:00:00","21.31","-172.51",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"232","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600930","2016-09-28T04:00:00","21.55","-170.77",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"5100677","2016-09-28T04:00:00","28.29","-175.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"232","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T04:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164","7","3","0","272",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-28T04:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164",,,"0","272",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T04:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10163",,,"0","273",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-28T04:15:00","21.31","-172.51",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"232","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600930","2016-09-28T04:16:00","21.55","-170.77",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"SNDP5","2016-09-28T04:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164",,,"0","272",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-28T04:19:00","21.31","-172.52",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"232","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T04:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164",,,"0","271",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T04:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164",,,"0","273",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T04:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","271",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T04:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164",,,"0","271",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T04:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10164",,,"0","271",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T04:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","270",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-28T05:00:00","21.31","-172.52",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"232","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600930","2016-09-28T05:00:00","21.54","-170.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"5100677","2016-09-28T05:00:00","28.27","-175.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"232","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T05:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165","0","0","0","270",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-28T05:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10166",,,"0","270",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600930","2016-09-28T05:07:00","21.54","-170.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"SNDP5","2016-09-28T05:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10166",,,"0","270",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100677","2016-09-28T05:15:00","28.27","-175.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"232","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T05:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10165",,,"0","271",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T05:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10166",,,"0","270",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T05:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10166",,,"0","269",,,,,"1","274",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T05:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10166",,,"0",,,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","1FFF1F","1AAAA1AAA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T05:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10166",,,"0",,,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","1FFF1F","1AAAA1AAA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T05:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10167",,,"0",,,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","1FFF1F","1AAAA1AAA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T05:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10167",,,"0","268",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-28T05:58:00","21.29","-172.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"232","12","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600930","2016-09-28T05:58:00","21.54","-170.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"4600761","2016-09-28T05:59:00","21.29","-172.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"232","12","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-28T05:59:00","28.27","-175.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"232","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600761","2016-09-28T06:00:00","21.29","-172.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"232","12","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600930","2016-09-28T06:00:00","21.54","-170.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"5100677","2016-09-28T06:00:00","28.27","-175.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"232","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T06:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10167","5","0","0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-28T06:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10168",,,"0","268",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T06:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10168",,,"0","268",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T06:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10168",,,"0","268",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T06:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10168",,,"0","265",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T06:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10168",,,"0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T06:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10169",,,"0","268",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T06:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10169",,,"0","268",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T06:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10170",,,"0","266",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T06:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10171",,,"0","268",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-28T07:00:00","21.29","-172.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"232","12","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600930","2016-09-28T07:00:00","21.54","-170.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"5100677","2016-09-28T07:00:00","28.27","-175.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"232","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T07:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10172","3","8","0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-28T07:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10173",,,"0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600930","2016-09-28T07:12:00","21.54","-170.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"SNDP5","2016-09-28T07:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10174",,,"0","268",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100677","2016-09-28T07:13:00","28.26","-175.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"232","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T07:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10175",,,"0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T07:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10175",,,"0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T07:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10176",,,"0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T07:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10176",,,"0","268",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T07:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10177",,,"0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T07:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10177",,,"0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-28T07:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10178",,,"0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-28T08:00:00","21.29","-172.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"232","12","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600930","2016-09-28T08:00:00","21.54","-170.79",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"5100677","2016-09-28T08:00:00","28.26","-175.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"232","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-28T08:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10179","3","14","0","266",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"4600930","2016-09-28T08:01:00","21.54","-170.79",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232","10","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"SNDP5","2016-09-28T08:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10179",,,"0","267",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
