"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1501534","2017-09-01T06:00:00","24.32","-31.45",,,"1","4","2","5",,,,"11",,,,,,,,,"10191",,,"8",,,,,"9","255",,,,,,,,,,,,,"246","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-01T06:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","52",,"93",,,,,"10119",,,"8","267",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-01T06:00:00","25.87","-34.67",,,"1","4","2","5",,,,"11",,,,,,,,,"10202",,,"8",,,,,"9","260",,,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-01T06:00:00","28.00","-32.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","82","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-01T06:00:00","29.73","-39.12",,,"1","4","2","5",,,,"11",,,,,,,,,"10221",,,"8",,,,,"9","273",,,,,,,,,,,,,"246","99","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-01T06:00:00","28.17","-33.44",,,"1","4","2","5",,,,"11",,,,,,,,,"10222",,,"8",,,,,"9","260",,,,,,,,,,,,,"246","83","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-01T06:00:00","26.70","-32.71",,,"1","4","2","5",,,,"11",,,,,,,,,"10208",,,"8",,,,,"9","255",,,,,,,,,,,,,"246","62","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-01T06:00:00","27.07","-38.68",,,"1","4","2","5",,,,"11",,,,,,,,,"10206",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","78","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"BATFR17","2017-09-01T06:00:00","23.60","-37.80",,,"1","6","2","5","5","4",,"1",,"70",,"115",,,,,"10177","6","15","8","257",,,"227","1","269",,,,,,,,,,,,,"246","37","798","172","5","1","2","1","111111","11AAA11A11AAA1",,"5",,,,,,,,,,
"1300603","2017-09-01T06:04:00","25.86","-31.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-01T06:31:00","25.86","-31.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-01T06:40:00","29.36","-32.02",,,"1","3","2","5",,,,"11",,,,,,,,,"10227",,,"0",,,,,,"259",,,,,,,,,,,,,"246","92","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-01T06:55:00","21.54","-36.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301525","2017-09-01T06:55:00","20.88","-39.79",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","9","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-01T07:00:00","21.56","-37.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"246","17","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-01T07:00:00","20.79","-34.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10139",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","4","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-01T07:00:00","24.32","-31.46",,,"1","4","2","5",,,,"11",,,,,,,,,"10192",,,"8",,,,,"9","255",,,,,,,,,,,,,"246","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-01T07:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","52",,"111",,,,,"10117",,,"8","269",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-01T07:00:00","25.86","-34.67",,,"1","4","2","5",,,,"11",,,,,,,,,"10205",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-01T07:00:00","27.99","-32.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-01T07:00:00","29.74","-39.12",,,"1","4","2","5",,,,"11",,,,,,,,,"10221",,,"8",,,,,"9","272",,,,,,,,,,,,,"246","99","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-01T07:00:00","28.18","-33.44",,,"1","4","2","5",,,,"11",,,,,,,,,"10224",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","83","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-01T07:00:00","26.71","-32.67",,,"1","4","2","5",,,,"11",,,,,,,,,"10210",,,"8",,,,,"9","254",,,,,,,,,,,,,"246","62","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-01T07:00:00","27.07","-38.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10206",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","78","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"BATFR17","2017-09-01T07:00:00","23.40","-38.00",,,"1","6","2","5","5","4",,"1",,"70",,"100",,,,,"10175","6","10","8","256",,,"221","1","267",,,,,,,,,,,,,"246","38","798","172","5","1","2","1","111111","11AAA11A11AAA1",,"5",,,,,,,,,,
"1300603","2017-09-01T07:38:00","25.87","-31.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-01T07:40:00","29.36","-32.02",,,"1","3","2","5",,,,"11",,,,,,,,,"10231",,,"0",,,,,,"259",,,,,,,,,,,,,"246","92","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-01T07:45:00","25.86","-31.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-01T07:55:00","21.55","-36.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301525","2017-09-01T07:59:00","20.87","-39.79",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","9","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-01T08:00:00","21.55","-37.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"246","17","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-01T08:00:00","20.80","-34.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10145",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","4","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-01T08:00:00","24.33","-31.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10198",,,"8",,,,,"9","255",,,,,,,,,,,,,"246","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-01T08:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","52",,"107",,,,,"10117",,,"8","270",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-01T08:00:00","25.86","-34.67",,,"1","4","2","5",,,,"11",,,,,,,,,"10208",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-01T08:00:00","27.99","-32.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-01T08:00:00","29.74","-39.12",,,"1","4","2","5",,,,"11",,,,,,,,,"10223",,,"8",,,,,"9","272",,,,,,,,,,,,,"246","99","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-01T08:00:00","28.18","-33.44",,,"1","4","2","5",,,,"11",,,,,,,,,"10230",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","83","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-01T08:00:00","26.70","-32.71",,,"1","4","2","5",,,,"11",,,,,,,,,"10215",,,"8",,,,,"9","254",,,,,,,,,,,,,"246","62","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-01T08:00:00","27.07","-38.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10211",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","78","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"BATFR17","2017-09-01T08:00:00","23.20","-38.20",,,"1","6","2","5","5","4",,"1",,"60",,"100",,,,,"10175","6","5","8","254",,,"229","1","267",,,,,,,,,,,,,"246","38","798","172","5","1","2","1","111111","11AAA11A11AAA1",,"5",,,,,,,,,,
"1300603","2017-09-01T08:10:00","25.86","-31.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-01T08:40:00","29.36","-32.02",,,"1","3","2","5",,,,"11",,,,,,,,,"10235",,,"0",,,,,,"259",,,,,,,,,,,,,"246","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301525","2017-09-01T08:56:00","20.86","-39.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","9","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-01T08:57:00","21.55","-36.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-01T09:00:00","21.55","-37.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"246","17","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-01T09:00:00","20.81","-34.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10149",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-01T09:00:00","24.33","-31.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10204",,,"8",,,,,"9","255",,,,,,,,,,,,,"246","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-01T09:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","56",,"115",,,,,"10120",,,"8","271",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-01T09:00:00","25.87","-34.67",,,"1","4","2","5",,,,"11",,,,,,,,,"10212",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-01T09:00:00","27.99","-32.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-01T09:00:00","29.75","-39.11",,,"1","4","2","5",,,,"11",,,,,,,,,"10229",,,"8",,,,,"9","272",,,,,,,,,,,,,"246","99","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-01T09:00:00","28.18","-33.45",,,"1","4","2","5",,,,"11",,,,,,,,,"10234",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-01T09:00:00","26.67","-32.65",,,"1","4","2","5",,,,"11",,,,,,,,,"10218",,,"8",,,,,"9","254",,,,,,,,,,,,,"246","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-01T09:00:00","27.07","-38.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10214",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","78","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"BATFR17","2017-09-01T09:00:00","23.00","-38.30",,,"1","6","2","5","5","4",,"1",,"60",,"110",,,,,"10176","5","1","8","257",,,"232","1","269",,,,,,,,,,,,,"246","38","798","172","5","1","2","2","111111","11AAA11A11AAA1",,"5",,,,,,,,,,
"1300603","2017-09-01T09:06:00","25.86","-31.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-01T09:15:00","25.87","-31.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-01T09:21:00","25.87","-31.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-01T09:40:00","29.36","-32.03",,,"1","3","2","5",,,,"11",,,,,,,,,"10240",,,"0",,,,,,"259",,,,,,,,,,,,,"246","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-01T09:55:00","21.57","-36.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301525","2017-09-01T09:55:00","20.85","-39.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","9","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-01T10:00:00","21.54","-37.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"246","17","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-01T10:00:00","20.81","-34.46",,,"1","4","2","5",,,,"11",,,,,,,,,"10156",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-01T10:00:00","24.33","-31.48",,,"1","4","2","5",,,,"11",,,,,,,,,"10206",,,"8",,,,,"9","255",,,,,,,,,,,,,"246","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-01T10:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","56",,"110",,,,,"10121",,,"8","273",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-01T10:00:00","25.87","-34.67",,,"1","4","2","5",,,,"11",,,,,,,,,"10217",,,"8",,,,,"9","260",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-01T10:00:00","27.98","-32.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-01T10:00:00","29.75","-39.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10233",,,"8",,,,,"9","272",,,,,,,,,,,,,"246","99","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-01T10:00:00","28.18","-33.45",,,"1","4","2","5",,,,"11",,,,,,,,,"10242",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-01T10:00:00","26.70","-32.71",,,"1","4","2","5",,,,"11",,,,,,,,,"10224",,,"8",,,,,"9","255",,,,,,,,,,,,,"246","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-01T10:00:00","27.08","-38.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10217",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","78","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"BATFR17","2017-09-01T10:00:00","22.80","-38.50",,,"1","6","2","5","5","4",,"1",,"60",,"115",,,,,"10177","3","2","8","261",,,"235","1","269",,,,,,,,,,,,,"246","28","798","172","5","1","2","2","111111","11AAA11A11AAA1",,"5",,,,,,,,,,
"1300603","2017-09-01T10:29:00","25.87","-31.72",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","51","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"4400521","2017-09-01T10:40:00","29.36","-32.03",,,"1","3","2","5",,,,"11",,,,,,,,,"10244",,,"0",,,,,,"259",,,,,,,,,,,,,"246","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-01T10:49:00","25.87","-31.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301525","2017-09-01T10:55:00","20.85","-39.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","9","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-01T10:57:00","21.57","-36.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-01T11:00:00","21.55","-37.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"246","17","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-01T11:00:00","20.81","-34.46",,,"1","4","2","5",,,,"11",,,,,,,,,"10163",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-01T11:00:00","24.33","-31.48",,,"1","4","2","5",,,,"11",,,,,,,,,"10209",,,"8",,,,,"9","255",,,,,,,,,,,,,"246","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-01T11:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","63",,"121",,,,,"10125",,,"8","274",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-01T11:00:00","25.87","-34.67",,,"1","4","2","5",,,,"11",,,,,,,,,"10221",,,"8",,,,,"9","260",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-01T11:00:00","27.98","-32.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-01T11:00:00","29.75","-39.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10237",,,"8",,,,,"9","272",,,,,,,,,,,,,"246","99","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-01T11:00:00","28.19","-33.45",,,"1","4","2","5",,,,"11",,,,,,,,,"10243",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-01T11:00:00","26.74","-32.67",,,"1","4","2","5",,,,"11",,,,,,,,,"10228",,,"8",,,,,"9","255",,,,,,,,,,,,,"246","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-01T11:00:00","27.08","-38.70",,,"1","4","2","5",,,,"11",,,,,,,,,"10221",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","78","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"BATFR17","2017-09-01T11:00:00","22.70","-38.60",,,"1","6","2","5","5","2",,"1",,"70",,"105",,,,,"10177","1","2","8","261",,,"236","1","269",,,,,,,,,,,,,"246","28","798","172","5","1","2","2","111111","11AAA11A11AAA1",,"5",,,,,,,,,,
"1300603","2017-09-01T11:14:00","25.86","-31.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-01T11:19:00","25.87","-31.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-01T11:40:00","29.36","-32.04",,,"1","3","2","5",,,,"11",,,,,,,,,"10246",,,"0",,,,,,"259",,,,,,,,,,,,,"246","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-01T11:55:00","21.58","-36.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301525","2017-09-01T11:56:00","20.83","-39.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","9","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-01T12:00:00","21.54","-37.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"246","17","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-01T12:00:00","20.82","-34.46",,,"1","4","2","5",,,,"11",,,,,,,,,"10167",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-01T12:00:00","24.33","-31.48",,,"1","4","2","5",,,,"11",,,,,,,,,"10213",,,"8",,,,,"9","255",,,,,,,,,,,,,"246","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-01T12:00:00","20.03","-37.86",,,"1","5","2","5",,,,"11","5","65",,"124",,,,,"10123",,,"8","274",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-01T12:00:00","25.87","-34.67",,,"1","4","2","5",,,,"11",,,,,,,,,"10222",,,"8",,,,,"9","260",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-01T12:00:00","27.98","-32.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
