"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","ICE_OF_LAND_ORIGIN","IND_FOR_PRECIP"
"2100911","2017-09-24T00:00:00","25.78","-148.62",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","58","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T00:00:00","25.86","-149.66",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","269",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"WSRL","2017-09-24T00:00:00","26.50","-149.20",,,"1","6","2","5","1","4","1",,"90","3","108","1","98","2","1","10162","8","13","8","244",,"211","193","1","272","3","2","2","4","4","2",,"3","2","8","7","3","235","69","798","172","5","1","2","2","111111","11111111111111",,"5",,"1",,,,,,
"2200638","2017-09-24T00:01:00","24.32","-140.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"235","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T00:10:00","26.72","-147.56",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","67","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T00:34:00","28.57","-147.77",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T01:00:00","25.76","-148.63",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","58","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T01:00:00","28.57","-147.76",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T01:00:00","25.86","-149.66",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","269",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-24T01:00:00","20.09","-148.72",,,"1","4","2","5",,,"11",,,,,,,,,"10117",,,"8",,,,,"9","270",,,,,,,,,,,,,"235","8","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T01:01:00","24.32","-140.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"235","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T01:10:00","26.71","-147.56",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","67","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T01:30:00","28.58","-147.76",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T02:00:00","25.75","-148.64",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","58","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T02:00:00","28.58","-147.76",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-24T02:00:00","20.08","-148.73",,,"1","4","2","5",,,"11",,,,,,,,,"10115",,,"8",,,,,"9","270",,,,,,,,,,,,,"235","8","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T02:01:00","24.32","-140.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,,"235","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T02:04:00","25.86","-149.67",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","269",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T02:10:00","26.71","-147.56",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","67","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T02:30:00","28.58","-147.76",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T03:00:00","25.74","-148.65",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","58","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T03:00:00","28.59","-147.75",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T03:00:00","25.87","-149.68",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","269",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-24T03:00:00","20.08","-148.74",,,"1","4","2","5",,,"11",,,,,,,,,"10115",,,"8",,,,,"9","269",,,,,,,,,,,,,"235","8","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T03:01:00","24.33","-140.94",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,,"235","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T03:10:00","26.72","-147.57",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","67","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T03:30:00","28.59","-147.75",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T04:00:00","25.72","-148.67",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","58","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T04:00:00","25.87","-149.68",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-24T04:00:00","20.08","-148.75",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","8","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T04:01:00","24.33","-140.95",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T04:04:00","28.60","-147.74",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T04:10:00","26.72","-147.58",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T04:30:00","28.60","-147.74",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T05:00:00","25.73","-148.68",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T05:00:00","28.60","-147.74",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T05:00:00","25.88","-149.69",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-24T05:00:00","20.08","-148.77",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","267",,,,,,,,,,,,,"235","8","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T05:01:00","24.33","-140.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T05:10:00","26.72","-147.58",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T05:30:00","28.61","-147.73",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T06:00:00","25.71","-148.68",,,"1","3","2","5",,,"11",,,,,,,,,"10173",,,"0",,,,,,"261",,,,,,,,,,,,,"235","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T06:00:00","25.88","-149.69",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-24T06:00:00","20.08","-148.77",,,"1","4","2","5",,,"11",,,,,,,,,"10133",,,"8",,,,,"9","267",,,,,,,,,,,,,"235","8","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T06:01:00","24.33","-140.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T06:03:00","28.61","-147.73",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T06:10:00","26.73","-147.59",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T06:30:00","28.61","-147.72",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T07:00:00","25.71","-148.71",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T07:00:00","28.61","-147.72",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-24T07:00:00","20.08","-148.78",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","266",,,,,,,,,,,,,"235","8","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T07:01:00","24.33","-140.99",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T07:03:00","25.89","-149.70",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T07:10:00","26.73","-147.60",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T08:00:00","25.89","-149.71",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","267",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T08:01:00","24.33","-141.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"235","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T08:10:00","26.74","-147.59",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T08:30:00","28.62","-147.70",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T09:00:00","28.62","-147.70",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T09:00:00","25.89","-149.71",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","267",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T09:01:00","24.33","-141.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"235","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T09:10:00","26.74","-147.59",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T09:30:00","28.62","-147.69",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T10:00:00","25.71","-148.71",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T10:00:00","28.63","-147.69",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T10:00:00","25.89","-149.72",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","266",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T10:01:00","24.32","-141.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"235","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T10:10:00","26.74","-147.59",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T10:30:00","28.63","-147.69",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T11:00:00","25.71","-148.71",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T11:00:00","28.63","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T11:01:00","24.32","-141.06",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"235","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T11:10:00","26.74","-147.59",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T11:30:00","28.63","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T12:00:00","25.71","-148.75",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T12:00:00","28.62","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T12:01:00","24.32","-141.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"235","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T12:10:00","26.74","-147.59",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T13:00:00","25.71","-148.75",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T13:01:00","24.32","-141.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"235","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T13:01:00","28.63","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T13:04:00","25.90","-149.73",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T13:10:00","26.74","-147.59",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T13:30:00","28.63","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T14:00:00","25.72","-148.75",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T14:00:00","28.63","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T14:00:00","25.91","-149.74",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T14:01:00","24.32","-141.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"235","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T14:10:00","26.76","-147.64",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T14:30:00","28.63","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T15:00:00","25.72","-148.75",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T15:00:00","28.63","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T15:00:00","25.91","-149.75",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T15:01:00","24.32","-141.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"235","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T15:10:00","26.76","-147.65",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","67","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T15:30:00","28.64","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-24T16:00:00","25.70","-148.75",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","58","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T16:00:00","28.64","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-24T16:00:00","25.92","-149.76",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","264",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2200638","2017-09-24T16:01:00","24.31","-141.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"235","41","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-24T16:10:00","26.76","-147.65",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","67","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-24T16:30:00","28.64","-147.68",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
