"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","ICE_OF_LAND_ORIGIN","IND_FOR_PRECIP"
"1300871","2017-09-29T19:50:00","29.91","-72.12",,,"1","4","2","5",,,,"11",,,,,,,,,"10159",,,"8",,,,,,"9","272",,,,,,,,,,,,,"242","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-29T19:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10137",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100010","2017-09-29T19:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","50","1","30",,,,,"10139",,,,,,,,,,,,,,,,,,"11","3",,"11","3","242","88","793","103","6","1","2","2","FF111F","11AAA1AAAAA17A",,,"6",,,,,,,,"4"
"4100047","2017-09-29T19:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","220","1","30",,,,,"10158",,,,"266",,,,"266","1","274",,,,,,,,"4","1","1","11","4","242","71","793","103","6","1","2","2","111113","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-29T19:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10138",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-29T20:00:00","24.22","-71.93",,,"1","4","2","5",,,,"11",,,,,,,,,"10149",,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100010","2017-09-29T20:00:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","70","1","40",,,,,"10140","6","10",,,,,,,,,,,,,,,,,,,,,"242","88","793","103","6","1","2","2","FF111F","11AAA1AAAAAAA1",,,"6",,,,,,,,"4"
"4100047","2017-09-29T20:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","220","1","30",,,,,"10158","6","6",,"266",,,,"266","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-29T20:00:00","27.24","-76.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"242","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100540","2017-09-29T20:00:00","29.45","-77.78",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"242","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-29T20:00:00","24.72","-74.87",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","44","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-29T20:00:00","29.22","-75.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","281",,,,,,,,,,,,,"242","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-29T20:00:00","29.83","-71.92",,,"1","4","2","5",,,,"11",,,,,,,,,"10270",,,"8",,,,,,"9","275",,,,,,,,,,,,,"242","91","798","172","7","1","2","2","1FFF5F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-29T20:00:00","26.48","-75.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-29T20:00:00","27.77","-75.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"242","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-29T20:00:00","27.85","-78.49",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","78","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-29T20:00:00","28.28","-76.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-29T20:00:00","28.49","-73.85",,,"1","4","2","5",,,,"11",,,,,,,,,"10145",,,"8",,,,,,"9","277",,,,,,,,,,,,,"242","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"J8NX","2017-09-29T20:00:00","23.30","-74.20",,,"1","6","2","5","3","2",,"1",,"140","3","103","1","97","3","1","10140","6","5","8","290",,"270",,"262","1","300","4","4","4","7","6","4",,"8","5",,,,"242","34","798","172","5","1","2","2","111111","111111111111A1",,"5",,"1",,,,,,,
"SPGF1","2017-09-29T20:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","120","4","15",,,,,"10127","6","16",,"271",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100010","2017-09-29T20:10:00","28.90","-78.50",,,"1","3","2","5",,,,"11",,"70","1","40",,,,,"10139",,,,,,,,,,,,,,,,,,,,,,,"242","88","798","172","6","1","2","2","FF111F","11AAA1AAAAAAAA",,,,,,,,,,,
"4100047","2017-09-29T20:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","230","1","30",,,,,"10159",,,,"266",,,,"266","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-29T20:20:00","28.90","-78.50",,,"1","3","2","5",,,,"11",,"80","1","40",,,,,"10140",,,,,,,,,,,,,,,,,,,,,,,"242","88","798","172","6","1","2","2","FF111F","11AAA1AAAAAAAA",,,,,,,,,,,
"4100047","2017-09-29T20:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","230","1","20",,,,,"10158",,,,"267",,,,"267","1","276",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-29T20:30:00","28.90","-78.50",,,"1","3","2","5",,,,"11",,"80","1","50",,,,,"10139",,,,,,,,,,,,,,,,,,,,,,,"242","88","798","172","6","1","2","2","FF111F","11AAA1AAAAAAAA",,,,,,,,,,,
"4100047","2017-09-29T20:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","230","1","20",,,,,"10158",,,,"268",,,,"268","1","276",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-29T20:40:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","80","1","50",,,,,"10138",,,,,,,,,,,,,,,,,,,,,,,"242","88","793","103","6","1","2","2","FF111F","11AAA1AAAAAAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-29T20:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","230","1","20",,,,,"10159",,,,"269",,,,"269","1","276",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-29T20:50:00","29.92","-72.12",,,"1","4","2","5",,,,"11",,,,,,,,,"10161",,,"8",,,,,,"9","271",,,,,,,,,,,,,"242","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-29T20:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10137",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100010","2017-09-29T20:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","80","1","40",,,,,"10138",,,,,,,,,,,,,,,,,,"11","3",,"11","3","242","88","793","103","6","1","2","2","FF111F","11AAA1AAAAA17A",,,"6",,,,,,,,"4"
"4100047","2017-09-29T20:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","230","1","30",,,,,"10159",,,,"269",,,,"269","1","276",,,,,,,,"4","1","0","11","4","242","71","793","103","6","1","2","2","111113","11AAA11A11A17A",,,"6",,,,,,,,"4"
"4100599","2017-09-29T20:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10136",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-29T21:00:00","24.23","-71.93",,,"1","4","2","5",,,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100010","2017-09-29T21:00:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","80","1","40",,,,,"10138","6","8",,,,,,,,,,,,,,,,,,,,,"242","88","793","103","6","1","2","2","FF111F","11AAA1AAAAAAA1",,,"6",,,,,,,,"4"
"4100047","2017-09-29T21:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","220","1","20",,,,,"10159","4","0",,"269",,,,"269","1","276",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-29T21:00:00","27.24","-76.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"242","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100540","2017-09-29T21:00:00","29.44","-77.78",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"242","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-29T21:00:00","24.72","-74.88",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","44","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-29T21:00:00","29.22","-75.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","281",,,,,,,,,,,,,"242","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-29T21:00:00","29.85","-71.92",,,"1","4","2","5",,,,"11",,,,,,,,,"10247",,,"8",,,,,,"9","271",,,,,,,,,,,,,"242","91","798","172","7","1","2","2","1FFF3F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-29T21:00:00","26.48","-75.64",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-29T21:00:00","27.77","-75.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"242","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-29T21:00:00","27.86","-78.50",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","78","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-29T21:00:00","28.26","-76.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-29T21:00:00","28.51","-73.84",,,"1","4","2","5",,,,"11",,,,,,,,,"10145",,,"8",,,,,,"9","276",,,,,,,,,,,,,"242","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"SPGF1","2017-09-29T21:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","200","4","62",,,,,"10130","5","5",,"280",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100010","2017-09-29T21:10:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","90","1","50",,,,,"10138",,,,,,,,,,,,,,,,,,,,,,,"242","88","793","103","6","1","2","2","FF111F","11AAA1AAAAAAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-29T21:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","230","1","30",,,,,"10160",,,,"268",,,,"268","1","276",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-29T21:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","100","1","40",,,,,"10138",,,,,,,,,,,,,,,,,,,,,,,"242","88","793","103","6","1","2","2","FF111F","11AAA1AAAAAAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-29T21:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","220","1","20",,,,,"10159",,,,"268",,,,"268","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-29T21:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","230","1","20",,,,,"10160",,,,"267",,,,"267","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-29T21:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","220","1","20",,,,,"10161",,,,"267",,,,"267","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-29T21:50:00","29.93","-72.12",,,"1","4","2","5",,,,"11",,,,,,,,,"10163",,,"8",,,,,,"9","268",,,,,,,,,,,,,"242","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-29T21:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10138",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100047","2017-09-29T21:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","210","1","30",,,,,"10161",,,,"267",,,,"267","1","275",,,,,,,,"3","1","2","11","3","242","71","793","103","6","1","2","2","111113","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-29T21:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10139",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-29T22:00:00","24.24","-71.93",,,"1","4","2","5",,,,"11",,,,,,,,,"10153",,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100047","2017-09-29T22:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","190","1","30",,,,,"10163","3","5",,"268",,,,"268","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-29T22:00:00","27.25","-76.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100540","2017-09-29T22:00:00","29.43","-77.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"242","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-29T22:00:00","24.73","-74.88",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","44","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-29T22:00:00","29.22","-75.51",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","281",,,,,,,,,,,,,"242","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-29T22:00:00","29.87","-71.91",,,"1","4","2","5",,,,"11",,,,,,,,,"10208",,,"8",,,,,,"9","269",,,,,,,,,,,,,"242","91","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-29T22:00:00","26.48","-75.63",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-29T22:00:00","27.76","-75.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"242","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-29T22:00:00","27.87","-78.52",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","78","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-29T22:00:00","28.25","-76.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-29T22:00:00","28.52","-73.84",,,"1","4","2","5",,,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","275",,,,,,,,,,,,,"242","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"J8NX","2017-09-29T22:00:00","23.00","-73.90",,,"1","6","2","5","3","2",,"1",,"140","3","31","1","96",,,"10140","4","0","8","280",,"250",,"237","1","290","2","2","7","2","7","3",,"9","6","14","9","6","242","33","798","172","5","1","2","2","111111","111AA111111111",,"5",,,,,,,,,
"SPGF1","2017-09-29T22:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","190","4","51",,,,,"10131","5","0",,"282",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100047","2017-09-29T22:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","180","1","20",,,,,"10164",,,,"268",,,,"268","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-29T22:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","180","1","20",,,,,"10165",,,,"267",,,,"267","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-29T22:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","180","1","20",,,,,"10165",,,,"267",,,,"267","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-29T22:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","170","1","20",,,,,"10166",,,,"267",,,,"267","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-29T22:50:00","29.94","-72.12",,,"1","4","2","5",,,,"11",,,,,,,,,"10168",,,"8",,,,,,"9","265",,,,,,,,,,,,,"242","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-29T22:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10145",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100047","2017-09-29T22:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","170","1","20",,,,,"10166",,,,"266",,,,"266","1","275",,,,,,,,"4","1","1","11","4","242","71","793","103","6","1","2","2","111113","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-29T22:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10146",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-29T23:00:00","24.25","-71.93",,,"1","4","2","5",,,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100047","2017-09-29T23:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","170","1","20",,,,,"10166","3","8",,"267",,,,"267","1","274",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-29T23:00:00","27.26","-76.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100540","2017-09-29T23:00:00","29.43","-77.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"242","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-29T23:00:00","24.73","-74.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","44","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-29T23:00:00","29.21","-75.49",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,,"242","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-29T23:00:00","29.88","-71.91",,,"1","4","2","5",,,,"11",,,,,,,,,"10142",,,"8",,,,,,"9","267",,,,,,,,,,,,,"242","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-29T23:00:00","26.47","-75.63",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-29T23:00:00","27.76","-75.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"242","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-29T23:00:00","27.87","-78.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","78","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-29T23:00:00","28.23","-76.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-29T23:00:00","28.54","-73.84",,,"1","4","2","5",,,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","275",,,,,,,,,,,,,"242","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"H3VU","2017-09-29T23:00:00","28.00","-79.60",,,"1","6","2","5","8","5",,"1",,"90","4","129","1","96","63","2","10130","5","7","8","260",,"240",,"231","1","270","9","9","7","A","7","A","0","0","0",,,,"242","89","798","172","5","1","2","2","111111","111111111111A1",,"5",,"2",,,,,,,
"J8NX","2017-09-29T23:00:00","22.80","-73.80",,,"1","6","2","5","3","2",,"1",,"140","3","31","1","94",,,"10140","4","0","8","260",,"250",,"246","1","270","3","3","7","2","1","3",,"9","6","14","8","6","242","23","798","172","5","0",,"2","111111","111AA111111111",,"5",,,,,,,,,
"KKFW","2017-09-29T23:00:00","21.10","-74.80",,,"1","6","2","5","2","3",,"1",,"150","4","113","1","98","2","1","10153","4","0","8","289",,"261",,"250","1","306","2","1","2","5","0","3",,"1","1","11","2","2","242","14","798","172","5","1","2","2","111511","14111111111411",,"5",,"1","0","0","0",,,,
"SPGF1","2017-09-29T23:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","130","4","26",,,,,"10137","3","10",,"267",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","0",,"2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"WWAA","2017-09-29T23:00:00","27.40","-79.70",,,"1","4","0","0","8","4",,"1","0","250","4","15",,"96","63","8","10135",,,"0","261","0","250",,"245",,,"7","5","7","2","7","3",,"10","6","34","8","6","242","79","992","114","5","1","2","2","F11111","111111111A111A",,,"1","6",,,,,,,"4"
"4100047","2017-09-29T23:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","170","1","20",,,,,"10167",,,,"267",,,,"267","1","274",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-29T23:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","170","1","20",,,,,"10167",,,,"267",,,,"267","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-29T23:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","20",,,,,"10166",,,,"267",,,,"267","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
