"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4600785","2020-09-21T11:00:00","28.51","-149.00",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","89","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-21T11:00:00","23.85","-144.74",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","34","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-21T11:00:00","26.27","-149.10",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","264",,,,,,,,,,,,"235","69","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-21T11:00:00","29.71","-144.18",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,,"9","254",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-21T11:00:00","25.77","-148.92",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","263",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-21T11:00:00","29.11","-149.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-21T11:00:00","28.93","-147.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-21T11:00:00","29.02","-146.85",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","255",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102747","2020-09-21T11:00:00","29.28","-140.14",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","246",,,,,,,,,,,,"235","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-21T11:00:00","28.95","-148.00",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,,"9","256",,,,,,,,,,,,"235","88","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-21T11:00:00","28.38","-140.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102752","2020-09-21T11:04:00","25.28","-148.96",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","262",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-21T12:00:00","26.70","-144.69",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","256",,,,,,,,,,,,"235","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-21T12:00:00","21.26","-146.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-21T12:00:00","29.50","-145.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-21T12:00:00","27.48","-140.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-21T12:00:00","25.19","-147.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","57","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-21T12:00:00","29.97","-146.57",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,,"9","255",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-21T12:00:00","28.88","-141.55",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","248",,,,,,,,,,,,"235","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600785","2020-09-21T12:00:00","28.51","-149.00",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","89","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-21T12:00:00","23.85","-144.74",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","34","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-21T12:00:00","26.26","-149.10",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","263",,,,,,,,,,,,"235","69","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-21T12:00:00","29.71","-144.18",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","254",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-21T12:00:00","25.77","-148.91",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","263",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-21T12:00:00","29.10","-149.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-21T12:00:00","28.93","-147.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-21T12:00:00","29.02","-146.86",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","255",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-21T12:00:00","28.95","-148.00",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","256",,,,,,,,,,,,"235","88","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-21T12:00:00","28.38","-140.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102747","2020-09-21T12:01:00","29.29","-140.14",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","245",,,,,,,,,,,,"235","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102752","2020-09-21T12:01:00","25.29","-148.96",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","262",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-21T13:00:00","26.70","-144.68",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","256",,,,,,,,,,,,"235","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-21T13:00:00","21.25","-146.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-21T13:00:00","29.50","-145.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-21T13:00:00","27.48","-140.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-21T13:00:00","25.18","-147.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","57","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-21T13:00:00","29.96","-146.57",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,,"9","255",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-21T13:00:00","28.87","-141.55",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","248",,,,,,,,,,,,"235","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600785","2020-09-21T13:00:00","28.51","-149.00",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","89","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-21T13:00:00","23.86","-144.77",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","34","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-21T13:00:00","26.26","-149.10",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","263",,,,,,,,,,,,"235","69","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-21T13:00:00","29.71","-144.18",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","254",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-21T13:00:00","25.78","-148.91",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","263",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-21T13:00:00","29.09","-149.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-21T13:00:00","28.92","-147.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-21T13:00:00","29.01","-146.86",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","255",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102747","2020-09-21T13:00:00","29.30","-140.14",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","245",,,,,,,,,,,,"235","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102752","2020-09-21T13:00:00","25.29","-148.96",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","262",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-21T13:00:00","28.95","-148.00",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","256",,,,,,,,,,,,"235","88","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-21T13:01:00","28.37","-140.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101510","2020-09-21T14:00:00","26.69","-144.69",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","256",,,,,,,,,,,,"235","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-21T14:00:00","21.23","-146.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-21T14:00:00","29.50","-145.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-21T14:00:00","27.48","-140.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-21T14:00:00","25.17","-147.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","57","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-21T14:00:00","29.96","-146.56",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","255",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-21T14:00:00","28.87","-141.56",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","248",,,,,,,,,,,,"235","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600785","2020-09-21T14:00:00","28.47","-149.03",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","89","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-21T14:00:00","23.86","-144.77",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","34","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-21T14:00:00","26.26","-149.11",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","263",,,,,,,,,,,,"235","69","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-21T14:00:00","29.72","-144.18",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","254",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-21T14:00:00","25.78","-148.91",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","263",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-21T14:00:00","29.09","-149.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-21T14:00:00","28.91","-147.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-21T14:00:00","29.01","-146.86",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","255",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102747","2020-09-21T14:00:00","29.31","-140.14",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","245",,,,,,,,,,,,"235","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102752","2020-09-21T14:00:00","25.30","-148.96",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","262",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-21T14:00:00","28.37","-140.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102755","2020-09-21T14:01:00","28.95","-148.00",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","256",,,,,,,,,,,,"235","88","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-21T15:00:00","26.69","-144.69",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","256",,,,,,,,,,,,"235","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-21T15:00:00","21.22","-146.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-21T15:00:00","29.50","-145.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-21T15:00:00","27.48","-140.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-21T15:00:00","25.16","-147.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","57","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-21T15:00:00","29.96","-146.57",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,,"9","254",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-21T15:00:00","28.86","-141.57",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","248",,,,,,,,,,,,"235","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600785","2020-09-21T15:00:00","28.47","-149.03",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","89","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-21T15:00:00","23.86","-144.77",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","34","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-21T15:00:00","26.26","-149.12",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","263",,,,,,,,,,,,"235","69","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-21T15:00:00","29.72","-144.18",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","254",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-21T15:00:00","25.79","-148.91",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","263",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-21T15:00:00","29.08","-149.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-21T15:00:00","28.91","-147.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-21T15:00:00","29.00","-146.87",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","255",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102747","2020-09-21T15:00:00","29.32","-140.13",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","245",,,,,,,,,,,,"235","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102752","2020-09-21T15:00:00","25.31","-148.96",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","262",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-21T15:00:00","28.95","-148.01",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","256",,,,,,,,,,,,"235","88","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-21T15:00:00","28.36","-140.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101510","2020-09-21T16:00:00","26.69","-144.69",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","256",,,,,,,,,,,,"235","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-21T16:00:00","21.21","-146.44",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-21T16:00:00","29.50","-145.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-21T16:00:00","27.48","-140.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,"235","70","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-21T16:00:00","25.16","-147.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-21T16:00:00","29.95","-146.57",,,"1","4","2","5",,,"11",,,,,,,,,"10221",,,"8",,,,,"9","254",,,,,,,,,,,,"235","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-21T16:00:00","28.86","-141.57",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","248",,,,,,,,,,,,"235","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600785","2020-09-21T16:00:00","28.46","-149.05",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","89","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-21T16:00:00","23.85","-144.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","34","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-21T16:00:00","26.26","-149.13",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","263",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-21T16:00:00","29.72","-144.18",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,,"9","254",,,,,,,,,,,,"235","94","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-21T16:00:00","25.79","-148.91",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","262",,,,,,,,,,,,"235","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-21T16:00:00","29.08","-149.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-21T16:00:00","28.90","-147.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-21T16:00:00","29.00","-146.88",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","254",,,,,,,,,,,,"235","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102747","2020-09-21T16:00:00","29.32","-140.13",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","245",,,,,,,,,,,,"235","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102752","2020-09-21T16:00:00","25.31","-148.96",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","262",,,,,,,,,,,,"235","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-21T16:00:00","28.95","-148.01",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","256",,,,,,,,,,,,"235","88","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
